a,b,c,d,e
10,22.0,0.014945426,10.0,0.95
20,224.0,0.114313165,10.0,0.95
30,224.0,0.114934518,10.0,0.95
40,224.0,0.177976308,10.0,0.95
50,225.0,0.178550256,10.0,0.95
60,225.0,0.179228947,10.0,0.95
70,225.0,0.180030962,10.0,0.95
80,225.0,0.27785696,10.0,0.95
90,225.0,0.278162342,10.0,0.95
100,225.0,0.278418008,10.0,0.95
110,225.0,0.278626692,10.0,0.95
120,226.0,0.278926592,10.0,0.95
130,226.0,0.279234718,10.0,0.95
140,226.0,0.279523654,10.0,0.95
150,226.0,0.279766152,10.0,0.95
160,226.0,0.280040195,10.0,0.95
170,226.0,0.280266789,10.0,0.95
180,226.0,0.280483701,10.0,0.95
190,226.0,0.280687135,10.0,0.95
200,226.0,0.281881365,10.0,0.95
210,226.0,0.325718669,10.0,0.95
220,226.0,0.326044931,10.0,0.95
230,226.0,0.326378532,10.0,0.95
240,226.0,0.326704686,10.0,0.95
250,226.0,0.374530058,10.0,0.95
260,226.0,0.374692168,10.0,0.95
270,226.0,0.374860355,10.0,0.95
280,226.0,0.375068421,10.0,0.95
290,226.0,0.375253934,10.0,0.95
300,226.0,0.37544973,10.0,0.95
310,226.0,0.375593741,10.0,0.95
320,226.0,0.375736767,10.0,0.95
330,226.0,0.375933105,10.0,0.95
340,226.0,0.376131639,10.0,0.95
350,226.0,0.376376083,10.0,0.95
360,235.0,0.37658581,10.0,0.95
370,235.0,0.376825055,10.0,0.95
380,235.0,0.37697022,10.0,0.95
390,235.0,0.377186751,10.0,0.95
400,235.0,0.377356098,10.0,0.95
410,235.0,0.384645589,10.0,0.95
420,235.0,0.384746707,10.0,0.95
430,235.0,0.384850162,10.0,0.95
440,235.0,0.384950865,10.0,0.95
450,235.0,0.385050943,10.0,0.95
460,235.0,0.385149073,10.0,0.95
470,235.0,0.385246502,10.0,0.95
480,235.0,0.385344515,10.0,0.95
490,236.0,0.385444617,10.0,0.95
500,236.0,0.389592557,10.0,0.95
510,236.0,0.389693899,10.0,0.95
520,236.0,0.389817318,10.0,0.95
530,236.0,0.389932103,10.0,0.95
540,236.0,0.390047943,10.0,0.95
550,236.0,0.394921108,10.0,0.95
560,237.0,0.395031784,10.0,0.95
570,238.0,0.395148999,10.0,0.95
580,238.0,0.395263923,10.0,0.95
590,238.0,0.395378595,10.0,0.95
600,238.0,0.395487419,10.0,0.95
610,238.0,0.395595101,10.0,0.95
620,238.0,0.395705008,10.0,0.95
630,238.0,0.397082239,10.0,0.95
640,238.0,0.397193547,10.0,0.95
650,238.0,0.397295508,10.0,0.95
660,238.0,0.397407351,10.0,0.95
670,238.0,0.397504047,10.0,0.95
680,238.0,0.410294469,10.0,0.95
690,238.0,0.410465438,10.0,0.95
700,238.0,0.412945958,10.0,0.95
710,238.0,0.413041347,10.0,0.95
720,238.0,0.416970598,10.0,0.95
730,238.0,0.417080477,10.0,0.95
740,239.0,0.417160002,10.0,0.95
750,240.0,0.563375719,10.0,0.95
760,240.0,0.563458116,10.0,0.95
770,240.0,0.563534456,10.0,0.95
780,240.0,0.579104595,10.0,0.95
790,240.0,0.579185309,10.0,0.95
800,240.0,0.579254425,10.0,0.95
810,240.0,0.594079484,10.0,0.95
820,240.0,0.594164683,10.0,0.95
830,240.0,0.594246696,10.0,0.95
840,240.0,0.713337724,10.0,0.95
850,240.0,0.713443504,10.0,0.95
860,240.0,0.729619425,10.0,0.95
870,240.0,0.729735597,10.0,0.95
880,240.0,0.729842745,10.0,0.95
890,240.0,0.729957242,10.0,0.95
900,240.0,0.730065097,10.0,0.95
910,240.0,0.730176496,10.0,0.95
920,240.0,0.733655873,10.0,0.95
930,240.0,0.733767925,10.0,0.95
940,240.0,0.733870119,10.0,0.95
950,240.0,0.733970395,10.0,0.95
960,240.0,0.73406233,10.0,0.95
970,240.0,0.734168433,10.0,0.95
980,240.0,0.734262641,10.0,0.95
990,240.0,0.735887731,10.0,0.95
1000,240.0,0.735989351,10.0,0.95
1010,240.0,0.736086741,10.0,0.95
1020,240.0,0.736180213,10.0,0.95
1030,240.0,0.736281588,10.0,0.95
1040,240.0,0.736377964,10.0,0.95
1050,240.0,0.736513527,10.0,0.95
1060,240.0,0.773222868,10.0,0.95
1070,240.0,0.773378824,10.0,0.95
1080,240.0,0.773485957,10.0,0.95
1090,240.0,0.773630361,10.0,0.95
1100,240.0,0.789764053,10.0,0.95
1110,240.0,0.789891242,10.0,0.95
1120,240.0,0.789989859,10.0,0.95
1130,240.0,0.790843989,10.0,0.95
1140,240.0,0.790980984,10.0,0.95
1150,240.0,0.791181896,10.0,0.95
1160,240.0,0.792019951,10.0,0.95
1170,240.0,0.792128851,10.0,0.95
1180,240.0,0.792262264,10.0,0.95
1190,240.0,0.804375517,10.0,0.95
1200,240.0,0.804512948,10.0,0.95
1210,240.0,0.80466665,10.0,0.95
1220,240.0,0.804813419,10.0,0.95
1230,240.0,0.808688491,10.0,0.95
1240,240.0,0.80882361,10.0,0.95
1250,240.0,0.808956716,10.0,0.95
1260,240.0,0.809098275,10.0,0.95
1270,240.0,0.809235788,10.0,0.95
1280,240.0,0.809380145,10.0,0.95
1290,240.0,0.809999119,10.0,0.95
1300,240.0,0.810141162,10.0,0.95
1310,240.0,0.810278074,10.0,0.95
1320,240.0,0.81042318,10.0,0.95
1330,240.0,0.810561981,10.0,0.95
1340,240.0,0.810716399,10.0,0.95
1350,240.0,0.810878416,10.0,0.95
1360,240.0,0.811067235,10.0,0.95
1370,240.0,0.953763938,10.0,0.95
1380,240.0,0.953864803,10.0,0.95
1390,240.0,0.953962114,10.0,0.95
1400,240.0,0.954058821,10.0,0.95
1410,240.0,0.954159941,10.0,0.95
1420,240.0,0.9542581,10.0,0.95
1430,240.0,0.954369875,10.0,0.95
1440,240.0,0.954488742,10.0,0.95
1450,241.0,0.95460563,10.0,0.95
1460,241.0,0.954731703,10.0,0.95
1470,241.0,0.954848985,10.0,0.95
1480,241.0,0.954969794,10.0,0.95
1490,241.0,0.955095735,10.0,0.95
1500,241.0,0.955217046,10.0,0.95
1510,241.0,0.955339636,10.0,0.95
1520,241.0,0.955460529,10.0,0.95
1530,241.0,0.955579276,10.0,0.95
1540,241.0,0.955723488,10.0,0.95
1550,241.0,0.955862654,10.0,0.95
1560,241.0,0.956152763,10.0,0.95
1570,241.0,0.956278606,10.0,0.95
1580,241.0,0.956406596,10.0,0.95
1590,241.0,0.956533186,10.0,0.95
1600,242.0,0.95666408,10.0,0.95
1610,242.0,0.956795168,10.0,0.95
1620,242.0,0.956949393,10.0,0.95
1630,242.0,0.957072468,10.0,0.95
1640,242.0,0.957186121,10.0,0.95
1650,242.0,0.957312096,10.0,0.95
1660,242.0,0.957441964,10.0,0.95
1670,242.0,0.957689704,10.0,0.95
1680,242.0,0.957825168,10.0,0.95
1690,242.0,0.957962181,10.0,0.95
1700,242.0,0.958083479,10.0,0.95
1710,243.0,0.958204238,10.0,0.95
1720,244.0,0.958317162,10.0,0.95
1730,244.0,0.958421034,10.0,0.95
1740,244.0,0.958652099,10.0,0.95
1750,244.0,0.958790185,10.0,0.95
1760,244.0,0.958935882,10.0,0.95
1770,244.0,0.959063319,10.0,0.95
1780,244.0,0.959193025,10.0,0.95
1790,245.0,0.959318578,10.0,0.95
1800,245.0,0.959444867,10.0,0.95
1810,245.0,0.959582862,10.0,0.95
1820,245.0,0.959717915,10.0,0.95
1830,245.0,0.959849905,10.0,0.95
1840,245.0,0.959980591,10.0,0.95
1850,245.0,0.960108771,10.0,0.95
1860,245.0,0.960241106,10.0,0.95
1870,245.0,0.96037571,10.0,0.95
1880,245.0,0.960951844,10.0,0.95
1890,245.0,0.961098458,10.0,0.95
1900,245.0,0.961235293,10.0,0.95
1910,245.0,0.961370971,10.0,0.95
1920,245.0,0.961485718,10.0,0.95
1930,245.0,0.961683077,10.0,0.95
1940,245.0,0.96183399,10.0,0.95
1950,245.0,0.96199859,10.0,0.95
1960,245.0,0.962169794,10.0,0.95
1970,245.0,0.962325146,10.0,0.95
1980,245.0,0.962489684,10.0,0.95
1990,245.0,0.962666891,10.0,0.95
2000,245.0,0.962808831,10.0,0.95
2010,245.0,0.962950488,10.0,0.95
2020,245.0,0.963096647,10.0,0.95
2030,245.0,0.963239119,10.0,0.95
2040,245.0,0.963394631,10.0,0.95
2050,245.0,0.963565166,10.0,0.95
2060,245.0,0.963718951,10.0,0.95
2070,245.0,0.963885231,10.0,0.95
2080,245.0,0.964040036,10.0,0.95
2090,245.0,0.964212449,10.0,0.95
2100,245.0,0.964363785,10.0,0.95
2110,245.0,0.964525545,10.0,0.95
2120,245.0,0.964707757,10.0,0.95
2130,246.0,0.964871629,10.0,0.95
2140,246.0,0.965029091,10.0,0.95
2150,246.0,0.965205642,10.0,0.95
2160,246.0,0.965348811,10.0,0.95
2170,246.0,0.965556326,10.0,0.95
2180,246.0,0.965724455,10.0,0.95
2190,246.0,0.965897847,10.0,0.95
2200,246.0,0.966076107,10.0,0.95
2210,246.0,0.966396409,10.0,0.95
2220,246.0,0.966542256,10.0,0.95
2230,247.0,0.966710091,10.0,0.95
2240,248.0,0.966849268,10.0,0.95
2250,248.0,0.967017929,10.0,0.95
2260,248.0,0.967190682,10.0,0.95
2270,248.0,0.967346196,10.0,0.95
2280,248.0,0.967536513,10.0,0.95
2290,248.0,0.967705733,10.0,0.95
2300,248.0,0.967874426,10.0,0.95
2310,248.0,0.96805028,10.0,0.95
2320,248.0,0.968220582,10.0,0.95
2330,248.0,0.96839716,10.0,0.95
2340,249.0,0.968568122,10.0,0.95
2350,249.0,0.968754753,10.0,0.95
2360,249.0,0.968933244,10.0,0.95
2370,252.0,0.969108721,10.0,0.95
2380,255.0,0.969304838,10.0,0.95
2390,255.0,0.96950301,10.0,0.95
2400,255.0,0.969736735,10.0,0.95
2410,255.0,0.96993501,10.0,0.95
2420,255.0,0.970119047,10.0,0.95
2430,255.0,0.970290133,10.0,0.95
2440,255.0,0.97047809,10.0,0.95
2450,255.0,0.970644426,10.0,0.95
2460,255.0,0.970847375,10.0,0.95
2470,255.0,0.971040921,10.0,0.95
2480,255.0,0.971235701,10.0,0.95
2490,255.0,0.971429871,10.0,0.95
2500,255.0,0.971628071,10.0,0.95
2510,255.0,0.971837392,10.0,0.95
2520,255.0,0.972030258,10.0,0.95
2530,255.0,0.972210842,10.0,0.95
2540,255.0,0.972390591,10.0,0.95
2550,255.0,0.9725654,10.0,0.95
2560,255.0,0.972746273,10.0,0.95
2570,255.0,0.972937983,10.0,0.95
2580,255.0,0.973134591,10.0,0.95
2590,255.0,0.973316226,10.0,0.95
2600,255.0,0.973506923,10.0,0.95
2610,255.0,0.973744149,10.0,0.95
2620,255.0,0.973971533,10.0,0.95
2630,255.0,0.974176728,10.0,0.95
2640,255.0,0.974374169,10.0,0.95
2650,255.0,0.974570489,10.0,0.95
2660,255.0,0.9747741,10.0,0.95
2670,255.0,0.974982113,10.0,0.95
2680,255.0,0.975163134,10.0,0.95
2690,255.0,0.975375103,10.0,0.95
2700,255.0,0.975564319,10.0,0.95
2710,255.0,0.975774759,10.0,0.95
2720,255.0,0.975977655,10.0,0.95
2730,255.0,0.976152628,10.0,0.95
2740,255.0,0.976499249,10.0,0.95
2750,255.0,0.976665803,10.0,0.95
2760,255.0,0.976824707,10.0,0.95
2770,255.0,0.9769824,10.0,0.95
2780,255.0,0.97716009,10.0,0.95
2790,255.0,0.977347676,10.0,0.95
2800,255.0,0.977524963,10.0,0.95
2810,255.0,0.977737054,10.0,0.95
2820,255.0,0.977915256,10.0,0.95
2830,255.0,0.978503353,10.0,0.95
2840,255.0,0.978713296,10.0,0.95
2850,255.0,0.978919279,10.0,0.95
2860,255.0,0.979118486,10.0,0.95
2870,255.0,0.979334887,10.0,0.95
2880,255.0,0.979536707,10.0,0.95
2890,255.0,0.979741096,10.0,0.95
2900,255.0,0.979926696,10.0,0.95
2910,255.0,0.980124272,10.0,0.95
2920,255.0,0.980325584,10.0,0.95
2930,255.0,0.98054728,10.0,0.95
2940,255.0,0.98076008,10.0,0.95
2950,255.0,0.980963744,10.0,0.95
2960,255.0,0.981164396,10.0,0.95
2970,255.0,0.981386053,10.0,0.95
2980,255.0,0.98162036,10.0,0.95
2990,255.0,0.981827745,10.0,0.95
3000,255.0,0.982024476,10.0,0.95
3010,255.0,0.982225136,10.0,0.95
3020,255.0,0.98241965,10.0,0.95
3030,255.0,0.982622297,10.0,0.95
3040,255.0,0.982817781,10.0,0.95
3050,255.0,0.983023723,10.0,0.95
3060,255.0,0.983238079,10.0,0.95
3070,255.0,0.983445408,10.0,0.95
3080,255.0,0.983654935,10.0,0.95
3090,255.0,0.983855673,10.0,0.95
3100,255.0,0.984074188,10.0,0.95
3110,255.0,0.984285742,10.0,0.95
3120,255.0,0.984492173,10.0,0.95
3130,255.0,0.984695025,10.0,0.95
3140,255.0,0.98491048,10.0,0.95
3150,255.0,0.985120397,10.0,0.95
3160,255.0,0.985337785,10.0,0.95
3170,255.0,0.985602831,10.0,0.95
3180,255.0,0.985826959,10.0,0.95
3190,255.0,0.986047078,10.0,0.95
3200,255.0,0.986269194,10.0,0.95
3210,255.0,0.986644085,10.0,0.95
3220,255.0,0.986873455,10.0,0.95
3230,255.0,0.987091356,10.0,0.95
3240,255.0,0.987316251,10.0,0.95
3250,255.0,0.987538415,10.0,0.95
3260,255.0,0.987757757,10.0,0.95
3270,255.0,0.98797364,10.0,0.95
3280,255.0,0.988195106,10.0,0.95
3290,255.0,0.988423198,10.0,0.95
3300,255.0,0.988661026,10.0,0.95
3310,255.0,0.988885635,10.0,0.95
3320,255.0,0.989110688,10.0,0.95
3330,255.0,0.989337047,10.0,0.95
3340,255.0,0.989601152,10.0,0.95
3350,255.0,0.989820606,10.0,0.95
3360,255.0,0.990045277,10.0,0.95
3370,255.0,0.990245257,10.0,0.95
3380,255.0,0.990437809,10.0,0.95
3390,255.0,0.990642196,10.0,0.95
3400,255.0,0.990841462,10.0,0.95
3410,255.0,0.991043018,10.0,0.95
3420,255.0,0.991265722,10.0,0.95
3430,255.0,0.991487436,10.0,0.95
3440,255.0,0.991697131,10.0,0.95
3450,255.0,0.991904524,10.0,0.95
3460,255.0,0.992114086,10.0,0.95
3470,255.0,0.992324025,10.0,0.95
3480,255.0,0.992518857,10.0,0.95
3490,255.0,0.992734747,10.0,0.95
3500,255.0,0.992917926,10.0,0.95
3510,255.0,0.993108867,10.0,0.95
3520,255.0,0.99329694,10.0,0.95
3530,255.0,0.99352344,10.0,0.95
3540,255.0,0.993744965,10.0,0.95
3550,255.0,0.993943367,10.0,0.95
3560,255.0,0.994116098,10.0,0.95
3570,258.0,0.994327171,10.0,0.95
3580,258.0,0.994523258,10.0,0.95
3590,258.0,0.994730277,10.0,0.95
3600,259.0,0.994922439,10.0,0.95
3610,259.0,0.995138925,10.0,0.95
3620,259.0,0.995324846,10.0,0.95
3630,259.0,0.995968227,10.0,0.95
3640,259.0,0.996165985,10.0,0.95
3650,259.0,0.996372519,10.0,0.95
3660,259.0,0.996662789,10.0,0.95
3670,259.0,0.99686553,10.0,0.95
3680,259.0,0.997072335,10.0,0.95
3690,259.0,0.997249956,10.0,0.95
3700,259.0,0.997469229,10.0,0.95
3710,259.0,0.997701001,10.0,0.95
3720,259.0,0.997882069,10.0,0.95
3730,259.0,0.998054329,10.0,0.95
3740,259.0,0.998237758,10.0,0.95
3750,259.0,0.998423265,10.0,0.95
3760,259.0,0.998608414,10.0,0.95
3770,259.0,0.998802199,10.0,0.95
3780,259.0,0.998983139,10.0,0.95
3790,259.0,0.999164654,10.0,0.95
3800,259.0,0.999377757,10.0,0.95
3810,259.0,0.999544638,10.0,0.95
3820,259.0,0.999735399,10.0,0.95
3830,259.0,0.999914674,10.0,0.95
3840,259.0,1.000107861,10.0,0.95
3850,259.0,1.000301253,10.0,0.95
3860,259.0,1.000501693,10.0,0.95
3870,259.0,1.000680865,10.0,0.95
3880,259.0,1.000876178,10.0,0.95
3890,259.0,1.001051707,10.0,0.95
3900,259.0,1.001232531,10.0,0.95
3910,259.0,1.001416935,10.0,0.95
3920,259.0,1.001605619,10.0,0.95
3930,259.0,1.001850502,10.0,0.95
3940,259.0,1.002022065,10.0,0.95
3950,259.0,1.002203739,10.0,0.95
3960,259.0,1.002400294,10.0,0.95
3970,259.0,1.002588515,10.0,0.95
3980,259.0,1.00277434,10.0,0.95
3990,259.0,1.002978589,10.0,0.95
4000,259.0,1.003166017,10.0,0.95
4010,259.0,1.003352171,10.0,0.95
4020,259.0,1.003551914,10.0,0.95
4030,259.0,1.003748949,10.0,0.95
4040,259.0,1.003938072,10.0,0.95
4050,259.0,1.004131553,10.0,0.95
4060,259.0,1.004341891,10.0,0.95
4070,259.0,1.004563284,10.0,0.95
4080,259.0,1.004753092,10.0,0.95
4090,259.0,1.006172338,10.0,0.95
4100,259.0,1.006755566,10.0,0.95
4110,259.0,1.007012642,10.0,0.95
4120,259.0,1.008496469,10.0,0.95
4130,260.0,1.008874077,10.0,0.95
4140,260.0,1.009119321,10.0,0.95
4150,260.0,1.010280805,10.0,0.95
4160,260.0,1.010530089,10.0,0.95
4170,260.0,1.010819981,10.0,0.95
4180,260.0,1.012123578,10.0,0.95
4190,260.0,1.012451097,10.0,0.95
4200,260.0,1.097782137,10.0,0.95
4210,260.0,1.098018413,10.0,0.95
4220,260.0,1.098247788,10.0,0.95
4230,260.0,1.098444624,10.0,0.95
4240,260.0,1.098643436,10.0,0.95
4250,260.0,1.098865933,10.0,0.95
4260,260.0,1.099089087,10.0,0.95
4270,260.0,1.099310751,10.0,0.95
4280,260.0,1.099496214,10.0,0.95
4290,260.0,1.0997247,10.0,0.95
4300,260.0,1.099933614,10.0,0.95
4310,261.0,1.100127616,10.0,0.95
4320,261.0,1.100345563,10.0,0.95
4330,261.0,1.100557622,10.0,0.95
4340,261.0,1.10077498,10.0,0.95
4350,261.0,1.101014975,10.0,0.95
4360,263.0,1.101225044,10.0,0.95
4370,263.0,1.101434659,10.0,0.95
4380,264.0,1.195775152,10.0,0.95
4390,264.0,1.195948739,10.0,0.95
4400,264.0,1.196117271,10.0,0.95
4410,264.0,1.196317442,10.0,0.95
4420,266.0,1.196546337,10.0,0.95
4430,266.0,1.196762503,10.0,0.95
4440,266.0,1.197006907,10.0,0.95
4450,266.0,1.197240595,10.0,0.95
4460,266.0,1.197489754,10.0,0.95
4470,266.0,1.19787471,10.0,0.95
4480,266.0,1.198135579,10.0,0.95
4490,266.0,1.198392619,10.0,0.95
4500,266.0,1.198638235,10.0,0.95
4510,266.0,1.198977657,10.0,0.95
4520,266.0,1.199233811,10.0,0.95
4530,266.0,1.199501873,10.0,0.95
4540,266.0,1.199724166,10.0,0.95
4550,266.0,1.199997558,10.0,0.95
4560,266.0,1.200261139,10.0,0.95
4570,267.0,1.200512389,10.0,0.95
4580,267.0,1.200778513,10.0,0.95
4590,267.0,1.201006605,10.0,0.95
4600,267.0,1.20125796,10.0,0.95
4610,267.0,1.201497793,10.0,0.95
4620,267.0,1.201830969,10.0,0.95
4630,267.0,1.202084954,10.0,0.95
4640,267.0,1.20233398,10.0,0.95
4650,267.0,1.20261061,10.0,0.95
4660,267.0,1.202847842,10.0,0.95
4670,267.0,1.203105497,10.0,0.95
4680,267.0,1.203339891,10.0,0.95
4690,267.0,1.203743148,10.0,0.95
4700,267.0,1.20401466,10.0,0.95
4710,267.0,1.204273157,10.0,0.95
4720,267.0,1.204554194,10.0,0.95
4730,267.0,1.204813394,10.0,0.95
4740,267.0,1.205101175,10.0,0.95
4750,267.0,1.20535581,10.0,0.95
4760,267.0,1.205655803,10.0,0.95
4770,267.0,1.205936982,10.0,0.95
4780,267.0,1.20618483,10.0,0.95
4790,267.0,1.206523327,10.0,0.95
4800,267.0,1.206813049,10.0,0.95
4810,267.0,1.20708552,10.0,0.95
4820,267.0,1.207330693,10.0,0.95
4830,267.0,1.207598084,10.0,0.95
4840,267.0,1.207898382,10.0,0.95
4850,271.0,1.208168624,10.0,0.95
4860,271.0,1.208440016,10.0,0.95
4870,271.0,1.208705607,10.0,0.95
4880,271.0,1.209073178,10.0,0.95
4890,272.0,1.209311468,10.0,0.95
4900,272.0,1.209577074,10.0,0.95
4910,272.0,1.209834334,10.0,0.95
4920,272.0,1.210117073,10.0,0.95
4930,272.0,1.210342603,10.0,0.95
4940,272.0,1.21060201,10.0,0.95
4950,272.0,1.210872513,10.0,0.95
4960,272.0,1.21114917,10.0,0.95
4970,272.0,1.211437514,10.0,0.95
4980,272.0,1.211682082,10.0,0.95
4990,272.0,1.211934903,10.0,0.95
5000,272.0,1.212233699,10.0,0.95
10,18.0,9.52839E-4,1.0E9,0.95
20,21.0,0.192154401,1.0E9,0.95
30,19.0,0.192210625,1.0E9,0.95
40,19.0,0.192257594,1.0E9,0.95
50,18.0,0.192309154,1.0E9,0.95
60,21.0,0.192358072,1.0E9,0.95
70,17.0,0.192411116,1.0E9,0.95
80,20.0,0.192458818,1.0E9,0.95
90,19.0,0.192514142,1.0E9,0.95
100,18.0,0.192566891,1.0E9,0.95
110,21.0,0.192621384,1.0E9,0.95
120,21.0,0.192672789,1.0E9,0.95
130,20.0,0.192727108,1.0E9,0.95
140,22.0,0.19279241,1.0E9,0.95
150,25.0,0.192846176,1.0E9,0.95
160,18.0,0.192901945,1.0E9,0.95
170,19.0,0.192963622,1.0E9,0.95
180,18.0,0.19302112,1.0E9,0.95
190,18.0,0.193079207,1.0E9,0.95
200,20.0,0.193139196,1.0E9,0.95
210,20.0,0.193197807,1.0E9,0.95
220,18.0,0.193257928,1.0E9,0.95
230,16.0,0.193319215,1.0E9,0.95
240,20.0,0.193377742,1.0E9,0.95
250,23.0,0.193440236,1.0E9,0.95
260,21.0,0.193500439,1.0E9,0.95
270,22.0,0.193560697,1.0E9,0.95
280,21.0,0.193616524,1.0E9,0.95
290,22.0,0.193677731,1.0E9,0.95
300,23.0,0.193736927,1.0E9,0.95
310,26.0,0.193799701,1.0E9,0.95
320,21.0,0.193858327,1.0E9,0.95
330,21.0,0.193920677,1.0E9,0.95
340,222.0,0.193984481,1.0E9,0.95
350,221.0,0.194050921,1.0E9,0.95
360,221.0,0.194116217,1.0E9,0.95
370,222.0,0.194180368,1.0E9,0.95
380,222.0,0.194247572,1.0E9,0.95
390,222.0,0.194313831,1.0E9,0.95
400,221.0,0.194377864,1.0E9,0.95
410,221.0,0.194444022,1.0E9,0.95
420,221.0,0.194508552,1.0E9,0.95
430,221.0,0.194571351,1.0E9,0.95
440,221.0,0.194640673,1.0E9,0.95
450,221.0,0.194706135,1.0E9,0.95
460,221.0,0.194772052,1.0E9,0.95
470,223.0,0.194840018,1.0E9,0.95
480,223.0,0.194912906,1.0E9,0.95
490,223.0,0.194980262,1.0E9,0.95
500,223.0,0.195052883,1.0E9,0.95
510,223.0,0.195123704,1.0E9,0.95
520,223.0,0.195193889,1.0E9,0.95
530,223.0,0.195260496,1.0E9,0.95
540,223.0,0.195333036,1.0E9,0.95
550,223.0,0.19539981,1.0E9,0.95
560,225.0,0.195470943,1.0E9,0.95
570,225.0,0.195543508,1.0E9,0.95
580,225.0,0.195613725,1.0E9,0.95
590,225.0,0.195684145,1.0E9,0.95
600,225.0,0.195753909,1.0E9,0.95
610,225.0,0.195830216,1.0E9,0.95
620,225.0,0.195902093,1.0E9,0.95
630,225.0,0.195975637,1.0E9,0.95
640,225.0,0.196071138,1.0E9,0.95
650,225.0,0.196139897,1.0E9,0.95
660,225.0,0.196213093,1.0E9,0.95
670,225.0,0.196283359,1.0E9,0.95
680,225.0,0.196354123,1.0E9,0.95
690,225.0,0.196427825,1.0E9,0.95
700,225.0,0.196508303,1.0E9,0.95
710,225.0,0.196580018,1.0E9,0.95
720,226.0,0.196647292,1.0E9,0.95
730,226.0,0.196721704,1.0E9,0.95
740,226.0,0.196794333,1.0E9,0.95
750,226.0,0.19686683,1.0E9,0.95
760,226.0,0.196938619,1.0E9,0.95
770,227.0,0.197010022,1.0E9,0.95
780,227.0,0.197085205,1.0E9,0.95
790,228.0,0.197162399,1.0E9,0.95
800,228.0,0.197236886,1.0E9,0.95
810,228.0,0.197315126,1.0E9,0.95
820,228.0,0.197387523,1.0E9,0.95
830,228.0,0.197466503,1.0E9,0.95
840,228.0,0.197542011,1.0E9,0.95
850,228.0,0.197620436,1.0E9,0.95
860,228.0,0.197697818,1.0E9,0.95
870,228.0,0.197774303,1.0E9,0.95
880,228.0,0.197863921,1.0E9,0.95
890,228.0,0.197978958,1.0E9,0.95
900,228.0,0.198091346,1.0E9,0.95
910,233.0,0.19820766,1.0E9,0.95
920,233.0,0.198327794,1.0E9,0.95
930,233.0,0.198442659,1.0E9,0.95
940,233.0,0.198563158,1.0E9,0.95
950,233.0,0.19867574,1.0E9,0.95
960,233.0,0.198794364,1.0E9,0.95
970,233.0,0.198914518,1.0E9,0.95
980,233.0,0.199027292,1.0E9,0.95
990,234.0,0.199142776,1.0E9,0.95
1000,234.0,0.199254442,1.0E9,0.95
1010,234.0,0.1993704,1.0E9,0.95
1020,234.0,0.199493219,1.0E9,0.95
1030,234.0,0.456088305,1.0E9,0.95
1040,235.0,0.456179453,1.0E9,0.95
1050,235.0,0.456270492,1.0E9,0.95
1060,235.0,0.45636092,1.0E9,0.95
1070,235.0,0.456447056,1.0E9,0.95
1080,235.0,0.456541091,1.0E9,0.95
1090,235.0,0.456628833,1.0E9,0.95
1100,235.0,0.45672205,1.0E9,0.95
1110,235.0,0.45681485,1.0E9,0.95
1120,235.0,0.456910142,1.0E9,0.95
1130,235.0,0.457838525,1.0E9,0.95
1140,235.0,0.457945656,1.0E9,0.95
1150,235.0,0.458034529,1.0E9,0.95
1160,235.0,0.458127111,1.0E9,0.95
1170,235.0,0.458229278,1.0E9,0.95
1180,235.0,0.458325612,1.0E9,0.95
1190,235.0,0.458417912,1.0E9,0.95
1200,235.0,0.458515149,1.0E9,0.95
1210,235.0,0.458606218,1.0E9,0.95
1220,235.0,0.458698172,1.0E9,0.95
1230,235.0,0.458886293,1.0E9,0.95
1240,235.0,0.459039308,1.0E9,0.95
1250,235.0,0.459191384,1.0E9,0.95
1260,235.0,0.459329493,1.0E9,0.95
1270,235.0,0.459464344,1.0E9,0.95
1280,235.0,0.459616604,1.0E9,0.95
1290,235.0,0.459761495,1.0E9,0.95
1300,235.0,0.608506231,1.0E9,0.95
1310,235.0,0.768217437,1.0E9,0.95
1320,235.0,0.768349385,1.0E9,0.95
1330,235.0,0.768462751,1.0E9,0.95
1340,235.0,0.768578754,1.0E9,0.95
1350,235.0,0.768696745,1.0E9,0.95
1360,236.0,0.768805695,1.0E9,0.95
1370,237.0,0.76891652,1.0E9,0.95
1380,237.0,0.76901318,1.0E9,0.95
1390,237.0,0.769130064,1.0E9,0.95
1400,240.0,0.769241396,1.0E9,0.95
1410,240.0,0.769354079,1.0E9,0.95
1420,240.0,0.769465084,1.0E9,0.95
1430,240.0,0.90178309,1.0E9,0.95
1440,240.0,0.901912219,1.0E9,0.95
1450,240.0,0.902040532,1.0E9,0.95
1460,240.0,0.902180354,1.0E9,0.95
1470,240.0,0.902315058,1.0E9,0.95
1480,241.0,0.902438893,1.0E9,0.95
1490,241.0,0.902575433,1.0E9,0.95
1500,241.0,0.902708648,1.0E9,0.95
1510,241.0,0.902844346,1.0E9,0.95
1520,241.0,0.902976037,1.0E9,0.95
1530,241.0,0.903113966,1.0E9,0.95
1540,241.0,0.903249087,1.0E9,0.95
1550,241.0,0.903446979,1.0E9,0.95
1560,241.0,0.903577991,1.0E9,0.95
1570,241.0,0.903704181,1.0E9,0.95
1580,243.0,0.903843786,1.0E9,0.95
1590,243.0,0.903996415,1.0E9,0.95
1600,243.0,1.116238202,1.0E9,0.95
