a,b,c,d,e
1540,2566.670275601113,0.248185172,100.0,0.95
1550,2566.670275601113,0.248275593,100.0,0.95
1560,2566.670275601113,0.248368567,100.0,0.95
1570,2566.670275601113,0.248460469,100.0,0.95
1580,2566.670275601113,0.248605848,100.0,0.95
1590,2566.670275601113,0.248794009,100.0,0.95
1600,2566.670275601113,0.248894969,100.0,0.95
1610,2566.670275601113,0.248986928,100.0,0.95
1620,2566.670275601113,0.249132472,100.0,0.95
1630,2566.670275601113,0.249202235,100.0,0.95
1640,2566.670275601113,0.249286412,100.0,0.95
1650,2566.670275601113,0.249378342,100.0,0.95
1660,2566.670275601113,0.249467203,100.0,0.95
1670,2566.670275601113,0.249560402,100.0,0.95
1680,2566.670275601113,0.296612282,100.0,0.95
1690,2566.670275601113,0.296755903,100.0,0.95
1700,2566.670275601113,0.297008228,100.0,0.95
1710,2566.670275601113,0.297086664,100.0,0.95
1720,2566.670275601113,0.297166733,100.0,0.95
1730,2566.670275601113,0.298007368,100.0,0.95
1740,2566.670275601113,0.2995783,100.0,0.95
1750,2566.670275601113,0.300724579,100.0,0.95
1760,2566.670275601113,0.302775002,100.0,0.95
1770,2566.670275601113,0.303324732,100.0,0.95
1780,2566.670275601113,0.304321207,100.0,0.95
1790,2566.670275601113,0.305095933,100.0,0.95
1800,2566.670275601113,0.305790103,100.0,0.95
1810,2566.670275601113,0.306384472,100.0,0.95
1820,2566.670275601113,0.306676664,100.0,0.95
1830,2566.670275601113,0.308718357,100.0,0.95
1840,2566.670275601113,0.312052008,100.0,0.95
1850,2566.670275601113,0.313840947,100.0,0.95
1860,2566.670275601113,0.316643177,100.0,0.95
1870,2566.670275601113,0.317243183,100.0,0.95
1880,2566.670275601113,0.317585072,100.0,0.95
1890,2566.670275601113,0.318344559,100.0,0.95
1900,2566.670275601113,0.319926774,100.0,0.95
1910,2566.670275601113,0.320197428,100.0,0.95
1920,2566.670275601113,0.320473967,100.0,0.95
1930,2566.670275601113,0.321438325,100.0,0.95
1940,2566.670275601113,0.322362934,100.0,0.95
1950,2566.670275601113,0.322665832,100.0,0.95
1960,2566.670275601113,0.329806297,100.0,0.95
1970,2566.670275601113,0.330043055,100.0,0.95
1980,2566.670275601113,0.330489964,100.0,0.95
1990,2566.670275601113,0.33808136,100.0,0.95
2000,2566.670275601113,0.33859646,100.0,0.95
2010,2566.670275601113,0.33890619,100.0,0.95
2020,2566.670275601113,0.345247164,100.0,0.95
2030,2566.670275601113,0.345524913,100.0,0.95
2040,2566.670275601113,0.349370734,100.0,0.95
2050,2566.670275601113,0.35190362,100.0,0.95
2060,2566.670275601113,0.354153606,100.0,0.95
2070,2566.670275601113,0.355507661,100.0,0.95
2080,2566.670275601113,0.355762833,100.0,0.95
2090,2566.670275601113,0.35784954,100.0,0.95
2100,2566.670275601113,0.360721713,100.0,0.95
2110,2566.670275601113,0.36200041,100.0,0.95
2120,2566.670275601113,0.362434633,100.0,0.95
2130,2566.670275601113,0.362893045,100.0,0.95
2140,2566.670275601113,0.380129454,100.0,0.95
2150,2566.670275601113,0.381060981,100.0,0.95
2160,2640.963479319284,0.381177778,100.0,0.95
2170,2640.963479319284,0.381275701,100.0,0.95
2180,2640.963479319284,0.381364791,100.0,0.95
2190,2640.963479319284,0.381458579,100.0,0.95
2200,2640.963479319284,0.381556311,100.0,0.95
2210,2640.963479319284,0.383667039,100.0,0.95
2220,2640.963479319284,0.384276688,100.0,0.95
2230,2640.963479319284,0.386221959,100.0,0.95
2240,2640.963479319284,0.38660213,100.0,0.95
2250,2640.963479319284,0.386711463,100.0,0.95
2260,2640.963479319284,0.386964361,100.0,0.95
2270,2640.963479319284,0.387087579,100.0,0.95
2280,2640.963479319284,0.387197369,100.0,0.95
2290,2640.963479319284,0.38730517,100.0,0.95
2300,2640.963479319284,0.387409908,100.0,0.95
2310,2640.963479319284,0.387514163,100.0,0.95
2320,2640.963479319284,0.387616139,100.0,0.95
2330,2640.963479319284,0.387726364,100.0,0.95
2340,2640.963479319284,0.387823019,100.0,0.95
2350,2640.963479319284,0.387914373,100.0,0.95
2360,2640.963479319284,0.388005633,100.0,0.95
2370,2640.963479319284,0.388099915,100.0,0.95
2380,2640.963479319284,0.388195934,100.0,0.95
2390,2640.963479319284,0.388302858,100.0,0.95
2400,2640.963479319284,0.388415284,100.0,0.95
2410,2640.963479319284,0.388521563,100.0,0.95
2420,2640.963479319284,0.388636319,100.0,0.95
2430,2640.963479319284,0.388763384,100.0,0.95
2440,2640.963479319284,0.388903069,100.0,0.95
2450,2640.963479319284,0.389006415,100.0,0.95
2460,2640.963479319284,0.389098093,100.0,0.95
2470,2640.963479319284,0.38917389,100.0,0.95
2480,2640.963479319284,0.389260363,100.0,0.95
2490,2640.963479319284,0.38933627,100.0,0.95
2500,2640.963479319284,0.389423571,100.0,0.95
2510,2640.963479319284,0.38950921,100.0,0.95
2520,2640.963479319284,0.389591775,100.0,0.95
2530,2640.963479319284,0.389677313,100.0,0.95
2540,2640.963479319284,0.389759339,100.0,0.95
2550,2640.963479319284,0.389843988,100.0,0.95
2560,2640.963479319284,0.389930119,100.0,0.95
2570,2640.963479319284,0.3900133,100.0,0.95
2580,2640.963479319284,0.390094135,100.0,0.95
2590,2640.963479319284,0.390170603,100.0,0.95
2600,2640.963479319284,0.390248763,100.0,0.95
2610,2640.963479319284,0.390332246,100.0,0.95
2620,2640.963479319284,0.390421935,100.0,0.95
2630,2640.963479319284,0.390511103,100.0,0.95
2640,2640.963479319284,0.390600334,100.0,0.95
2650,2640.963479319284,0.390688581,100.0,0.95
2660,2640.963479319284,0.390773429,100.0,0.95
2670,2640.963479319284,0.390861259,100.0,0.95
2680,2640.963479319284,0.390958528,100.0,0.95
2690,2640.963479319284,0.391043654,100.0,0.95
2700,2640.963479319284,0.391128886,100.0,0.95
2710,2640.963479319284,0.391218341,100.0,0.95
2720,2640.963479319284,0.391303895,100.0,0.95
2730,2640.963479319284,0.391389204,100.0,0.95
2740,2640.963479319284,0.391478683,100.0,0.95
2750,2640.963479319284,0.391567925,100.0,0.95
2760,2640.963479319284,0.391655903,100.0,0.95
2770,2640.963479319284,0.391745066,100.0,0.95
2780,2640.963479319284,0.391830255,100.0,0.95
2790,2640.963479319284,0.391910626,100.0,0.95
2800,2640.963479319284,0.39199043,100.0,0.95
2810,2640.963479319284,0.392065904,100.0,0.95
2820,2640.963479319284,0.392141363,100.0,0.95
2830,2640.963479319284,0.392220514,100.0,0.95
2840,2640.963479319284,0.392307469,100.0,0.95
2850,2640.963479319284,0.39240102,100.0,0.95
2860,2640.963479319284,0.392495256,100.0,0.95
2870,2640.963479319284,0.392589404,100.0,0.95
2880,2640.963479319284,0.392686804,100.0,0.95
2890,2640.963479319284,0.392780601,100.0,0.95
2900,2640.963479319284,0.39286844,100.0,0.95
2910,2640.963479319284,0.392957849,100.0,0.95
2920,2640.963479319284,0.39305778,100.0,0.95
2930,2640.963479319284,0.393153394,100.0,0.95
2940,2640.963479319284,0.39326228,100.0,0.95
2950,2640.963479319284,0.393353263,100.0,0.95
2960,2640.963479319284,0.393452991,100.0,0.95
2970,2640.963479319284,0.393556275,100.0,0.95
2980,2640.963479319284,0.393653039,100.0,0.95
2990,2640.963479319284,0.39375286,100.0,0.95
3000,2640.963479319284,0.393858713,100.0,0.95
3010,2640.963479319284,0.393959258,100.0,0.95
3020,2640.963479319284,0.394059693,100.0,0.95
3030,2640.963479319284,0.394155443,100.0,0.95
3040,2640.963479319284,0.394244531,100.0,0.95
3050,2640.963479319284,0.394344475,100.0,0.95
3060,2640.963479319284,0.394449814,100.0,0.95
3070,2640.963479319284,0.394538115,100.0,0.95
3080,2640.963479319284,0.394627089,100.0,0.95
3090,2640.963479319284,0.39471301,100.0,0.95
3100,2640.963479319284,0.394809791,100.0,0.95
3110,2640.963479319284,0.394908561,100.0,0.95
3120,2640.963479319284,0.395023683,100.0,0.95
3130,2640.963479319284,0.395112411,100.0,0.95
3140,2640.963479319284,0.395503013,100.0,0.95
3150,2640.963479319284,0.395709155,100.0,0.95
3160,2640.963479319284,0.395818014,100.0,0.95
3170,2640.963479319284,0.395930731,100.0,0.95
3180,2640.963479319284,0.396031635,100.0,0.95
3190,2640.963479319284,0.396136436,100.0,0.95
3200,2640.963479319284,0.396239461,100.0,0.95
3210,2640.963479319284,0.396351954,100.0,0.95
3220,2640.963479319284,0.39645746,100.0,0.95
3230,2640.963479319284,0.396549763,100.0,0.95
3240,2640.963479319284,0.396648063,100.0,0.95
3250,2640.963479319284,0.396750313,100.0,0.95
3260,2640.963479319284,0.39684473,100.0,0.95
3270,2640.963479319284,0.396948561,100.0,0.95
3280,2640.963479319284,0.397047153,100.0,0.95
3290,2640.963479319284,0.397148856,100.0,0.95
3300,2640.963479319284,0.397250879,100.0,0.95
3310,2640.963479319284,0.397353665,100.0,0.95
3320,2640.963479319284,0.397452283,100.0,0.95
3330,2640.963479319284,0.397547776,100.0,0.95
3340,2640.963479319284,0.397643624,100.0,0.95
3350,2640.963479319284,0.397740741,100.0,0.95
3360,2640.963479319284,0.39783521,100.0,0.95
3370,2640.963479319284,0.397934061,100.0,0.95
3380,2640.963479319284,0.398031714,100.0,0.95
3390,2640.963479319284,0.398145424,100.0,0.95
3400,2640.963479319284,0.398247983,100.0,0.95
3410,2640.963479319284,0.398350775,100.0,0.95
3420,2640.963479319284,0.398452079,100.0,0.95
3430,2640.963479319284,0.398549991,100.0,0.95
3440,2640.963479319284,0.398652106,100.0,0.95
3450,2640.963479319284,0.398753393,100.0,0.95
3460,2640.963479319284,0.398864704,100.0,0.95
3470,2640.963479319284,0.39896887,100.0,0.95
3480,2640.963479319284,0.399078814,100.0,0.95
3490,2640.963479319284,0.39917897,100.0,0.95
3500,2640.963479319284,0.399271391,100.0,0.95
3510,2640.963479319284,0.399366269,100.0,0.95
3520,2640.963479319284,0.399477143,100.0,0.95
3530,2640.963479319284,0.399582259,100.0,0.95
3540,2640.963479319284,0.399685455,100.0,0.95
3550,2640.963479319284,0.399787301,100.0,0.95
3560,2640.963479319284,0.39989673,100.0,0.95
3570,2640.963479319284,0.400007733,100.0,0.95
3580,2640.963479319284,0.400122026,100.0,0.95
3590,2640.963479319284,0.400234829,100.0,0.95
3600,2640.963479319284,0.400352289,100.0,0.95
3610,2640.963479319284,0.400468471,100.0,0.95
3620,2640.963479319284,0.40057861,100.0,0.95
3630,2640.963479319284,0.400686271,100.0,0.95
3640,2640.963479319284,0.40079078,100.0,0.95
3650,2640.963479319284,0.40089533,100.0,0.95
3660,2640.963479319284,0.400998449,100.0,0.95
3670,2640.963479319284,0.401099325,100.0,0.95
3680,2640.963479319284,0.401201743,100.0,0.95
3690,2640.963479319284,0.401309129,100.0,0.95
3700,2640.963479319284,0.401413976,100.0,0.95
3710,2640.963479319284,0.401511934,100.0,0.95
3720,2640.963479319284,0.401625881,100.0,0.95
3730,2640.963479319284,0.40173908,100.0,0.95
3740,2640.963479319284,0.401854951,100.0,0.95
3750,2640.963479319284,0.401982829,100.0,0.95
3760,2640.963479319284,0.402113501,100.0,0.95
3770,2640.963479319284,0.40229503,100.0,0.95
3780,2640.963479319284,0.402443971,100.0,0.95
3790,2640.963479319284,0.402606651,100.0,0.95
3800,2640.963479319284,0.402859934,100.0,0.95
3810,2640.963479319284,0.403030864,100.0,0.95
3820,2640.963479319284,0.40317217,100.0,0.95
3830,2640.963479319284,0.40337536,100.0,0.95
3840,2640.963479319284,0.403554575,100.0,0.95
3850,2640.963479319284,0.403735858,100.0,0.95
3860,2640.963479319284,0.403958315,100.0,0.95
3870,2640.963479319284,0.404111879,100.0,0.95
3880,2640.963479319284,0.404254353,100.0,0.95
3890,2640.963479319284,0.404392616,100.0,0.95
3900,2640.963479319284,0.404526073,100.0,0.95
3910,2640.963479319284,0.404648439,100.0,0.95
3920,2640.963479319284,0.404820721,100.0,0.95
3930,2640.963479319284,0.405099585,100.0,0.95
3940,2640.963479319284,0.405263865,100.0,0.95
3950,2640.963479319284,0.405377859,100.0,0.95
3960,2640.963479319284,0.613099696,100.0,0.95
3970,2640.963479319284,0.613223273,100.0,0.95
3980,2640.963479319284,0.613372849,100.0,0.95
3990,2640.963479319284,0.613496261,100.0,0.95
4000,2640.963479319284,0.613613253,100.0,0.95
4010,2640.963479319284,0.613734219,100.0,0.95
4020,2640.963479319284,0.613866698,100.0,0.95
4030,2640.963479319284,0.613993026,100.0,0.95
4040,2640.963479319284,0.614122056,100.0,0.95
4050,2640.963479319284,0.614229254,100.0,0.95
4060,2640.963479319284,0.614331073,100.0,0.95
4070,2640.963479319284,0.61470532,100.0,0.95
4080,2640.963479319284,0.614885184,100.0,0.95
4090,2640.963479319284,0.615048603,100.0,0.95
4100,2640.963479319284,0.615210311,100.0,0.95
4110,2640.963479319284,0.61538603,100.0,0.95
4120,2640.963479319284,0.615555591,100.0,0.95
4130,2640.963479319284,0.615838975,100.0,0.95
4140,2640.963479319284,0.615995303,100.0,0.95
4150,2640.963479319284,0.616142213,100.0,0.95
4160,2640.963479319284,0.616281071,100.0,0.95
4170,2640.963479319284,0.616418213,100.0,0.95
4180,2640.963479319284,0.616553741,100.0,0.95
4190,2640.963479319284,0.616707814,100.0,0.95
4200,2640.963479319284,0.61684695,100.0,0.95
4210,2640.963479319284,0.616976463,100.0,0.95
4220,2640.963479319284,0.617100013,100.0,0.95
4230,2640.963479319284,0.617233411,100.0,0.95
4240,2640.963479319284,0.617381131,100.0,0.95
4250,2640.963479319284,0.617479853,100.0,0.95
4260,2640.963479319284,0.617618009,100.0,0.95
4270,2640.963479319284,0.617765239,100.0,0.95
4280,2640.963479319284,0.617914749,100.0,0.95
4290,2640.963479319284,0.618067559,100.0,0.95
4300,2640.963479319284,0.618219913,100.0,0.95
4310,2640.963479319284,0.618381021,100.0,0.95
4320,2640.963479319284,0.618515755,100.0,0.95
4330,2640.963479319284,0.6186526,100.0,0.95
4340,2640.963479319284,0.618775879,100.0,0.95
4350,2640.963479319284,0.618901414,100.0,0.95
4360,2640.963479319284,0.619028283,100.0,0.95
4370,2640.963479319284,0.619189751,100.0,0.95
4380,2640.963479319284,0.619382179,100.0,0.95
4390,2640.963479319284,0.619506899,100.0,0.95
4400,2640.963479319284,0.619625749,100.0,0.95
4410,2640.963479319284,0.619750816,100.0,0.95
4420,2640.963479319284,0.619876498,100.0,0.95
4430,2640.963479319284,0.61998083,100.0,0.95
4440,2640.963479319284,0.62008469,100.0,0.95
4450,2640.963479319284,0.620199476,100.0,0.95
4460,2640.963479319284,0.620325856,100.0,0.95
4470,2640.963479319284,0.620459496,100.0,0.95
4480,2640.963479319284,0.620580701,100.0,0.95
4490,2640.963479319284,0.620694441,100.0,0.95
4500,2640.963479319284,0.620800394,100.0,0.95
4510,2640.963479319284,0.620908375,100.0,0.95
4520,2640.963479319284,0.62102326,100.0,0.95
4530,2640.963479319284,0.621193279,100.0,0.95
4540,2640.963479319284,0.621380879,100.0,0.95
4550,2640.963479319284,0.621513314,100.0,0.95
4560,2640.963479319284,0.621632664,100.0,0.95
4570,2640.963479319284,0.621746643,100.0,0.95
4580,2640.963479319284,0.621860749,100.0,0.95
4590,2640.963479319284,0.621977834,100.0,0.95
4600,2640.963479319284,0.622105304,100.0,0.95
4610,2640.963479319284,0.622252501,100.0,0.95
4620,2640.963479319284,0.622400329,100.0,0.95
4630,2640.963479319284,0.622546553,100.0,0.95
4640,2640.963479319284,0.622710624,100.0,0.95
4650,2640.963479319284,0.622844559,100.0,0.95
4660,2640.963479319284,0.622981411,100.0,0.95
4670,2640.963479319284,0.623127229,100.0,0.95
4680,2640.963479319284,0.62328515,100.0,0.95
4690,2640.963479319284,0.723889645,100.0,0.95
4700,2640.963479319284,0.724046786,100.0,0.95
4710,2640.963479319284,0.724137185,100.0,0.95
4720,2640.963479319284,0.724229479,100.0,0.95
4730,2640.963479319284,0.724320073,100.0,0.95
4740,2640.963479319284,0.724416581,100.0,0.95
4750,2640.963479319284,0.724671326,100.0,0.95
4760,2640.963479319284,0.724765088,100.0,0.95
4770,2640.963479319284,0.724856383,100.0,0.95
4780,2640.963479319284,0.72494473,100.0,0.95
4790,2640.963479319284,0.72503447,100.0,0.95
4800,2640.963479319284,0.725905711,100.0,0.95
4810,2640.963479319284,0.726004489,100.0,0.95
4820,2640.963479319284,0.72609444,100.0,0.95
4830,2640.963479319284,0.726176734,100.0,0.95
4840,2640.963479319284,0.726263648,100.0,0.95
4850,2640.963479319284,0.726349956,100.0,0.95
4860,2640.963479319284,0.726444639,100.0,0.95
4870,2640.963479319284,0.726535956,100.0,0.95
4880,2640.963479319284,0.726634994,100.0,0.95
4890,2640.963479319284,0.726734305,100.0,0.95
4900,2640.963479319284,0.726835221,100.0,0.95
4910,2640.963479319284,0.726933826,100.0,0.95
4920,2640.963479319284,0.727039504,100.0,0.95
4930,2640.963479319284,0.72714866,100.0,0.95
4940,2640.963479319284,0.727251168,100.0,0.95
4950,2640.963479319284,0.727352514,100.0,0.95
4960,2640.963479319284,0.727443659,100.0,0.95
4970,2640.963479319284,0.727605805,100.0,0.95
4980,2640.963479319284,0.727693953,100.0,0.95
4990,2640.963479319284,0.727779629,100.0,0.95
5000,2640.963479319284,0.727863759,100.0,0.95
10,1719.1567958712121,0.003384578,100.0,0.95
20,1668.4512764995009,0.003596058,100.0,0.95
30,1700.1389836915519,0.003675608,100.0,0.95
40,1674.175283194568,0.00377248,100.0,0.95
50,1687.456154073436,0.0038594,100.0,0.95
60,1687.456154073436,0.00393868,100.0,0.95
70,1690.844761494015,0.004024776,100.0,0.95
80,1660.7034896166529,0.004106628,100.0,0.95
90,1711.4090089883641,0.004188948,100.0,0.95
100,1711.4090089883641,0.004272021,100.0,0.95
110,1743.0967161804151,0.004356938,100.0,0.95
120,1739.016456587785,0.004584493,100.0,0.95
130,1739.016456587785,0.004677408,100.0,0.95
140,1704.8946501940582,0.004776932,100.0,0.95
150,1704.8946501940582,0.004868871,100.0,0.95
160,1719.166959484191,0.00495442,100.0,0.95
170,1720.8612631944807,0.005034458,100.0,0.95
180,1742.017120041479,0.005121005,100.0,0.95
190,1742.017120041479,0.005211515,100.0,0.95
200,1742.017120041479,0.00529843,100.0,0.95
210,1742.017120041479,0.005386167,100.0,0.95
220,1707.8953136477523,0.005475551,100.0,0.95
230,1772.5381450932618,0.005565186,100.0,0.95
240,1804.8128318335682,0.005653742,100.0,0.95
250,1804.8128318335682,0.00574599,100.0,0.95
260,1844.9080429682826,0.005842032,100.0,0.95
270,1857.3360331589993,0.005939937,100.0,0.95
280,1857.3360331589993,0.006045223,100.0,0.95
290,1857.3360331589993,0.00614855,100.0,0.95
300,1857.3360331589993,0.006308425,100.0,0.95
310,1830.605892402523,0.00641343,100.0,0.95
320,1832.646022198838,0.006518227,100.0,0.95
330,1832.646022198838,0.00664417,100.0,0.95
340,1819.36515131997,0.006966865,100.0,0.95
350,1819.36515131997,0.007083745,100.0,0.95
360,1923.219953307905,0.00724559,100.0,0.95
370,1939.4773098803378,0.007410521,100.0,0.95
380,1979.572521015052,0.007528998,100.0,0.95
390,1979.572521015052,0.007735258,100.0,0.95
400,1979.572521015052,0.007897961,100.0,0.95
410,1976.2995449279433,0.008060091,100.0,0.95
420,1976.2995449279433,0.008194808,100.0,0.95
430,1976.2995449279433,0.008331278,100.0,0.95
440,1976.2995449279433,0.008471688,100.0,0.95
450,1976.2995449279433,0.008679277,100.0,0.95
460,2011.681897452244,0.008924113,100.0,0.95
470,2018.227849626461,0.0091013,100.0,0.95
480,2018.227849626461,0.009240265,100.0,0.95
490,2018.227849626461,0.00937295,100.0,0.95
500,2099.778616800576,0.009505848,100.0,0.95
510,2099.778616800576,0.009634613,100.0,0.95
520,2170.140879863423,0.009759297,100.0,0.95
530,2170.140879863423,0.009890707,100.0,0.95
540,2170.140879863423,0.01001568,100.0,0.95
550,2170.140879863423,0.010143188,100.0,0.95
560,2170.140879863423,0.010287191,100.0,0.95
570,2263.7427533530254,0.010421373,100.0,0.95
580,2284.9966766804373,0.010547402,100.0,0.95
590,2284.9966766804373,0.010675216,100.0,0.95
600,2319.8228739230935,0.010838023,100.0,0.95
