a,b,c,d,e
980,232.0,153.091247015,100.0,50.0
990,232.0,153.811816699,100.0,50.0
1000,233.0,154.550254099,100.0,50.0
10,224.0,8.81945036,100.0,50.0
20,227.0,10.81503811,100.0,50.0
30,232.0,12.710248606,100.0,50.0
40,48.0,14.461304058,100.0,50.0
50,46.0,15.979965129,100.0,50.0
60,45.0,17.348006372,100.0,50.0
70,47.0,18.722493478,100.0,50.0
80,47.0,20.115075825,100.0,50.0
90,46.0,21.500801539,100.0,50.0
100,46.0,22.89176413,100.0,50.0
110,47.0,24.256308615,100.0,50.0
120,46.0,25.689978264,100.0,50.0
130,46.0,27.044850231,100.0,50.0
140,52.0,28.407286052,100.0,50.0
150,46.0,29.994867269,100.0,50.0
160,52.0,31.347416684,100.0,50.0
170,53.0,32.913597715,100.0,50.0
180,52.0,34.366516488,100.0,50.0
190,46.0,35.79107062,100.0,50.0
200,46.0,37.232486407,100.0,50.0
210,46.0,38.570183292,100.0,50.0
220,46.0,39.931397232,100.0,50.0
230,47.0,41.355722368,100.0,50.0
240,51.0,42.512646858,100.0,50.0
250,47.0,43.888830662,100.0,50.0
260,52.0,45.280634929,100.0,50.0
270,47.0,46.669537222,100.0,50.0
280,46.0,48.013313612,100.0,50.0
290,46.0,49.405785046,100.0,50.0
300,51.0,50.760743326,100.0,50.0
310,47.0,52.158891982,100.0,50.0
320,47.0,53.563537107,100.0,50.0
330,46.0,54.950310968,100.0,50.0
340,51.0,56.322619261,100.0,50.0
350,47.0,57.744085343,100.0,50.0
360,51.0,59.248727633,100.0,50.0
370,46.0,60.639249922,100.0,50.0
380,46.0,62.096409118,100.0,50.0
390,51.0,63.457063799,100.0,50.0
400,53.0,64.860674704,100.0,50.0
410,46.0,66.203972201,100.0,50.0
420,48.0,67.60281313,100.0,50.0
430,51.0,68.986607354,100.0,50.0
440,52.0,70.412702757,100.0,50.0
450,47.0,71.741556503,100.0,50.0
460,48.0,73.124937654,100.0,50.0
470,47.0,74.53511531,100.0,50.0
480,52.0,75.985031544,100.0,50.0
490,47.0,77.747129178,100.0,50.0
500,48.0,79.415818551,100.0,50.0
510,47.0,80.894808232,100.0,50.0
520,48.0,82.524483475,100.0,50.0
530,53.0,84.230515277,100.0,50.0
540,51.0,85.854913483,100.0,50.0
550,48.0,87.45295003,100.0,50.0
560,54.0,89.024685338,100.0,50.0
570,48.0,90.57706621,100.0,50.0
580,52.0,92.445951007,100.0,50.0
590,53.0,94.113118836,100.0,50.0
600,52.0,95.73156923,100.0,50.0
610,48.0,97.35312923,100.0,50.0
620,47.0,98.990961352,100.0,50.0
630,49.0,100.468410742,100.0,50.0
640,48.0,101.834725719,100.0,50.0
650,47.0,103.435450255,100.0,50.0
660,52.0,104.800718322,100.0,50.0
670,48.0,106.795512816,100.0,50.0
680,48.0,108.953971245,100.0,50.0
690,51.0,111.135758975,100.0,50.0
700,48.0,112.603464304,100.0,50.0
710,48.0,114.066450442,100.0,50.0
720,47.0,115.453984501,100.0,50.0
730,47.0,116.870897905,100.0,50.0
740,49.0,118.246378829,100.0,50.0
750,48.0,119.609278309,100.0,50.0
760,52.0,121.012440476,100.0,50.0
770,54.0,122.394925559,100.0,50.0
780,52.0,123.824180884,100.0,50.0
790,54.0,125.374069171,100.0,50.0
800,53.0,126.983038536,100.0,50.0
810,53.0,128.840047467,100.0,50.0
820,53.0,130.350653852,100.0,50.0
830,49.0,131.755615153,100.0,50.0
840,48.0,133.268056854,100.0,50.0
850,53.0,134.833911611,100.0,50.0
860,51.0,136.50737952,100.0,50.0
870,47.0,138.297668068,100.0,50.0
880,48.0,139.917999471,100.0,50.0
890,47.0,141.298491228,100.0,50.0
900,47.0,142.691792054,100.0,50.0
910,48.0,144.212425211,100.0,50.0
920,52.0,145.638305741,100.0,50.0
930,53.0,147.033308901,100.0,50.0
940,49.0,148.359676943,100.0,50.0
950,55.0,149.744884327,100.0,50.0
960,49.0,150.983279972,100.0,50.0
970,48.0,152.091446527,100.0,50.0
980,49.0,153.081417823,100.0,50.0
990,50.0,153.772141915,100.0,50.0
1000,49.0,154.536907127,100.0,50.0
10,227.0,8.894248481,100.0,50.0
20,228.0,10.809564436,100.0,50.0
30,229.0,12.586573366,100.0,50.0
40,227.0,14.353545553,100.0,50.0
50,240.0,15.900182017,100.0,50.0
60,40.0,17.351492603,100.0,50.0
70,42.0,18.746702586,100.0,50.0
80,43.0,20.20696905,100.0,50.0
90,43.0,21.602619527,100.0,50.0
100,42.0,22.998126592,100.0,50.0
110,42.0,24.408791127,100.0,50.0
120,43.0,25.808596415,100.0,50.0
130,42.0,27.175858588,100.0,50.0
140,42.0,28.507793609,100.0,50.0
150,42.0,29.953099716,100.0,50.0
160,42.0,31.349057999,100.0,50.0
170,42.0,32.777694146,100.0,50.0
180,43.0,34.231746791,100.0,50.0
190,242.0,35.678717474,100.0,50.0
200,47.0,37.083723266,100.0,50.0
210,43.0,38.490360778,100.0,50.0
220,44.0,39.883587347,100.0,50.0
230,242.0,41.297755527,100.0,50.0
240,42.0,42.552387434,100.0,50.0
250,42.0,43.924354748,100.0,50.0
260,44.0,45.31666522,100.0,50.0
270,42.0,46.757945927,100.0,50.0
280,43.0,48.172457929,100.0,50.0
290,42.0,49.542730662,100.0,50.0
300,43.0,50.920001831,100.0,50.0
310,43.0,52.334857055,100.0,50.0
320,43.0,53.69407531,100.0,50.0
330,43.0,55.15532741,100.0,50.0
340,45.0,56.587313618,100.0,50.0
350,44.0,57.90632904,100.0,50.0
360,43.0,59.356914975,100.0,50.0
370,243.0,60.772267387,100.0,50.0
380,43.0,62.215835029,100.0,50.0
390,43.0,63.595798423,100.0,50.0
400,42.0,64.998099992,100.0,50.0
410,42.0,66.414902559,100.0,50.0
420,43.0,67.803563492,100.0,50.0
430,229.0,69.262540309,100.0,50.0
440,44.0,70.651512703,100.0,50.0
450,242.0,72.112226371,100.0,50.0
460,43.0,73.570067205,100.0,50.0
470,42.0,74.993128672,100.0,50.0
480,42.0,76.377310491,100.0,50.0
490,241.0,78.323991695,100.0,50.0
500,44.0,79.903128717,100.0,50.0
510,42.0,81.42674758,100.0,50.0
520,43.0,83.059588737,100.0,50.0
530,43.0,84.723956045,100.0,50.0
540,44.0,86.337340796,100.0,50.0
550,45.0,87.932786812,100.0,50.0
560,46.0,89.533662539,100.0,50.0
570,45.0,91.235425321,100.0,50.0
580,44.0,93.082302097,100.0,50.0
590,44.0,94.789256892,100.0,50.0
600,44.0,96.428111055,100.0,50.0
610,46.0,98.229694375,100.0,50.0
620,45.0,99.809446074,100.0,50.0
630,47.0,101.263988458,100.0,50.0
640,45.0,102.813125619,100.0,50.0
650,45.0,104.218578326,100.0,50.0
660,47.0,105.996053958,100.0,50.0
670,45.0,108.041474024,100.0,50.0
680,46.0,110.529393695,100.0,50.0
690,45.0,112.13539739,100.0,50.0
700,47.0,113.601401333,100.0,50.0
710,46.0,115.015928778,100.0,50.0
720,47.0,116.413120264,100.0,50.0
730,45.0,117.806666607,100.0,50.0
740,46.0,119.195055173,100.0,50.0
750,47.0,120.570376961,100.0,50.0
760,44.0,121.934936024,100.0,50.0
770,44.0,123.314811919,100.0,50.0
780,45.0,124.720229017,100.0,50.0
790,47.0,126.357542785,100.0,50.0
800,48.0,128.057755692,100.0,50.0
810,47.0,129.296455078,100.0,50.0
820,47.0,130.728465161,100.0,50.0
830,45.0,132.140752783,100.0,50.0
840,45.0,133.605098167,100.0,50.0
850,47.0,135.143108274,100.0,50.0
860,47.0,136.865515647,100.0,50.0
870,45.0,138.64644235,100.0,50.0
880,47.0,140.247030001,100.0,50.0
890,45.0,141.652745986,100.0,50.0
900,47.0,143.086701164,100.0,50.0
910,45.0,144.656892879,100.0,50.0
920,245.0,146.119098096,100.0,50.0
930,45.0,147.527249256,100.0,50.0
940,47.0,148.958667515,100.0,50.0
950,45.0,150.311524426,100.0,50.0
960,245.0,151.246719989,100.0,50.0
970,45.0,152.260856375,100.0,50.0
980,47.0,153.206851796,100.0,50.0
990,45.0,153.876571802,100.0,50.0
1000,47.0,154.599761237,100.0,50.0
10,225.0,8.805409229,100.0,50.0
20,36.0,10.699785535,100.0,50.0
30,40.0,12.536208655,100.0,50.0
40,35.0,14.250227943,100.0,50.0
50,35.0,15.703002793,100.0,50.0
60,35.0,17.214211587,100.0,50.0
70,34.0,18.662703494,100.0,50.0
80,35.0,20.105232279,100.0,50.0
90,35.0,21.427973449,100.0,50.0
100,34.0,22.857310863,100.0,50.0
110,35.0,24.382694982,100.0,50.0
120,35.0,25.739321134,100.0,50.0
130,35.0,27.177339838,100.0,50.0
140,36.0,28.590694743,100.0,50.0
150,35.0,30.027172759,100.0,50.0
160,34.0,31.452016086,100.0,50.0
170,34.0,32.7960046,100.0,50.0
180,35.0,34.245683482,100.0,50.0
190,34.0,35.648259799,100.0,50.0
200,34.0,37.088684541,100.0,50.0
210,34.0,38.492574123,100.0,50.0
220,35.0,39.933811492,100.0,50.0
230,36.0,41.320004763,100.0,50.0
240,35.0,42.597085455,100.0,50.0
250,36.0,44.008411756,100.0,50.0
260,35.0,45.473495768,100.0,50.0
270,35.0,46.89368532,100.0,50.0
280,35.0,48.314063311,100.0,50.0
290,34.0,49.727023511,100.0,50.0
300,34.0,51.238669989,100.0,50.0
310,34.0,52.561009439,100.0,50.0
320,35.0,53.977699692,100.0,50.0
330,36.0,55.409203204,100.0,50.0
340,34.0,56.816459371,100.0,50.0
350,35.0,58.150967016,100.0,50.0
360,35.0,59.604571489,100.0,50.0
370,36.0,61.023785232,100.0,50.0
380,35.0,62.501443129,100.0,50.0
390,35.0,63.898716293,100.0,50.0
400,35.0,65.333765288,100.0,50.0
410,35.0,66.7301496,100.0,50.0
420,36.0,68.165149853,100.0,50.0
430,34.0,69.523311468,100.0,50.0
440,35.0,70.922137253,100.0,50.0
450,34.0,72.337720633,100.0,50.0
460,35.0,73.815677872,100.0,50.0
470,34.0,75.258199991,100.0,50.0
480,37.0,76.716279671,100.0,50.0
490,36.0,78.660293613,100.0,50.0
500,35.0,80.246348037,100.0,50.0
510,39.0,81.840070861,100.0,50.0
520,37.0,83.563417226,100.0,50.0
530,36.0,85.199222157,100.0,50.0
540,39.0,86.788277436,100.0,50.0
550,37.0,88.372625371,100.0,50.0
560,38.0,90.006413836,100.0,50.0
570,39.0,91.859087446,100.0,50.0
580,39.0,93.562137,100.0,50.0
590,39.0,95.297452773,100.0,50.0
600,39.0,97.245711911,100.0,50.0
610,36.0,98.901573592,100.0,50.0
620,40.0,100.508744555,100.0,50.0
630,37.0,102.019168506,100.0,50.0
640,35.0,103.576200576,100.0,50.0
650,37.0,105.172486088,100.0,50.0
660,38.0,107.297667411,100.0,50.0
670,39.0,109.712220279,100.0,50.0
680,36.0,111.642769516,100.0,50.0
690,39.0,113.049242609,100.0,50.0
700,37.0,114.538328103,100.0,50.0
710,36.0,116.01749841,100.0,50.0
720,37.0,117.421651206,100.0,50.0
730,37.0,118.843458782,100.0,50.0
740,38.0,120.287446429,100.0,50.0
750,39.0,121.720874022,100.0,50.0
760,37.0,123.141760684,100.0,50.0
770,38.0,124.575511326,100.0,50.0
780,36.0,126.279720084,100.0,50.0
790,39.0,128.052382246,100.0,50.0
800,38.0,129.776699964,100.0,50.0
810,40.0,131.29178313,100.0,50.0
820,36.0,132.752419763,100.0,50.0
830,37.0,134.386892161,100.0,50.0
840,40.0,135.904305494,100.0,50.0
850,37.0,137.593085547,100.0,50.0
860,37.0,139.5298128,100.0,50.0
870,41.0,140.985494064,100.0,50.0
880,39.0,142.397839568,100.0,50.0
890,37.0,143.98670476,100.0,50.0
900,37.0,145.465346383,100.0,50.0
910,39.0,146.8340578,100.0,50.0
920,39.0,148.230813456,100.0,50.0
930,39.0,149.682702288,100.0,50.0
940,40.0,150.946996195,100.0,50.0
950,38.0,152.070901399,100.0,50.0
960,39.0,153.114938678,100.0,50.0
970,38.0,153.82678712,100.0,50.0
980,39.0,154.592534718,100.0,50.0
990,39.0,154.981261615,100.0,50.0
1000,36.0,155.255881936,100.0,50.0
