a,b,c,d,e
870,3244.52847385137,10.937674416,200,100
880,3244.52847385137,10.974313282,200,100
890,3244.52847385137,11.00834559,200,100
900,3244.52847385137,11.013978992,200,100
910,3244.52847385137,11.071917597,200,100
920,3244.52847385137,11.086634744,200,100
930,3244.52847385137,11.150319038,200,100
940,3244.52847385137,11.18033479,200,100
950,3244.52847385137,11.186851896,200,100
960,3244.52847385137,11.210869345,200,100
970,3244.52847385137,11.216523885,200,100
980,3244.52847385137,11.24944402,200,100
990,3244.52847385137,11.254296693,200,100
1000,3244.52847385137,11.289064853,200,100
10,2451.215546400218,0.4391804,200,100
20,2536.0968792685453,0.692769563,200,100
30,2702.7607412177013,1.029391299,200,100
40,2787.0976213077356,1.368132286,200,100
50,2829.889086684625,1.678171129,200,100
60,2833.089668600783,1.949176092,200,100
70,3025.9277285983626,2.234797674,200,100
80,3007.766221198802,2.579514544,200,100
90,3038.77057936565,2.784705713,200,100
100,3077.2389911534206,2.993546155,200,100
110,3095.230965481769,3.33153289,200,100
120,3112.411654481935,3.505530496,200,100
130,3108.893722380286,3.773256266,200,100
140,3131.1252520358194,3.943368083,200,100
150,3149.2282948601833,4.28412455,200,100
160,3135.17526805547,4.459806874,200,100
170,3161.9225248468074,4.731550028,200,100
180,3164.88175276484,4.874694361,200,100
190,3208.789919330675,5.050769237,200,100
200,3204.395410250117,5.187492527,200,100
210,3181.9641619124004,5.390277138,200,100
220,3185.633654869465,5.461953193,200,100
230,3186.001669195319,5.597274452,200,100
240,3209.0587404146454,5.813862504,200,100
250,3203.827674087595,5.913238253,200,100
260,3220.6423057827255,6.064817378,200,100
270,3203.827674087595,6.194263656,200,100
280,3203.827674087595,6.328400906,200,100
290,3203.827674087595,6.488413477,200,100
300,3210.0416691829532,6.594818507,200,100
310,3203.827674087595,6.718504431,200,100
320,3203.827674087595,6.807297382,200,100
330,3203.827674087595,6.925995672,200,100
340,3184.941709287944,7.062640736,200,100
350,3184.941709287944,7.248248457,200,100
360,3183.939351159175,7.374728706,200,100
370,3183.939351159175,7.560156677,200,100
380,3183.939351159175,7.703180533,200,100
390,3183.939351159175,7.813001752,200,100
400,3183.939351159175,7.958527943,200,100
410,3183.939351159175,8.089678756,200,100
420,3183.939351159175,8.237179118,200,100
430,3183.939351159175,8.373044907,200,100
440,3183.939351159175,8.494361789,200,100
450,3187.2123272462836,8.667900483,200,100
460,3183.939351159175,8.802008357,200,100
470,3184.941709287944,8.89999289,200,100
480,3183.939351159175,8.996297577,200,100
490,3183.939351159175,9.137915684,200,100
500,3183.939351159175,9.240319538,200,100
510,3183.939351159175,9.388498364,200,100
520,3187.2123272462836,9.502777649,200,100
530,3187.2123272462836,9.653078743,200,100
540,3187.2123272462836,9.741669738,200,100
550,3187.2123272462836,9.901335369,200,100
560,3187.2123272462836,9.98712312,200,100
570,3187.2123272462836,10.023972075,200,100
580,3183.939351159175,10.030102151,200,100
590,3183.939351159175,10.091994937,200,100
600,3183.939351159175,10.097348241,200,100
610,3183.939351159175,10.188542852,200,100
620,3183.939351159175,10.211022477,200,100
630,3190.1533462545335,10.217798504,200,100
640,3211.1229402172135,10.244939227,200,100
650,3183.939351159175,10.250283676,200,100
660,3183.939351159175,10.305885574,200,100
670,3200.753982854306,10.346848691,200,100
680,3183.939351159175,10.358266349,200,100
690,3183.939351159175,10.392321461,200,100
700,3211.1229402172135,10.403071929,200,100
710,3183.939351159175,10.452724901,200,100
720,3190.1533462545335,10.496926857,200,100
730,3183.939351159175,10.502487957,200,100
740,3211.1229402172135,10.538253775,200,100
750,3183.939351159175,10.545791181,200,100
760,3183.939351159175,10.580046903,200,100
770,3183.939351159175,10.618083038,200,100
780,3183.939351159175,10.623784371,200,100
790,3211.1229402172135,10.664347793,200,100
800,3211.1229402172135,10.66993864,200,100
810,3183.939351159175,10.749217856,200,100
820,3183.939351159175,10.754451725,200,100
830,3183.939351159175,10.79117293,200,100
840,3183.939351159175,10.796194137,200,100
850,3185.633654869465,10.911759882,200,100
860,3206.100371015597,10.919600952,200,100
870,3183.939351159175,10.960022913,200,100
880,3190.1533462545335,10.993219836,200,100
890,3211.1229402172135,10.998209235,200,100
900,3211.1229402172135,11.055891626,200,100
910,3211.1229402172135,11.061863671,200,100
920,3211.1229402172135,11.126149028,200,100
930,3211.1229402172135,11.137050142,200,100
940,3211.1229402172135,11.174421418,200,100
950,3183.939351159175,11.196005463,200,100
960,3183.939351159175,11.211071683,200,100
970,3183.939351159175,11.253246349,200,100
980,3183.939351159175,11.258153607,200,100
990,3183.939351159175,11.281200534,200,100
1000,3183.939351159175,11.286996306,200,100
10,2553.215000369781,0.364667553,200,100
20,2536.6768237448996,0.729658993,200,100
30,2674.5923189889672,0.963461971,200,100
40,2799.3254979260228,1.328870434,200,100
50,2815.5987270553355,1.723518291,200,100
60,2991.6107723547702,1.97687112,200,100
70,3013.706728231342,2.367365186,200,100
80,3065.9335965922783,2.527714009,200,100
90,3108.3928212035207,2.798105952,200,100
100,3158.8002835586144,3.013524634,200,100
110,3175.8048346869414,3.26399148,200,100
120,3151.8979195071906,3.562028015,200,100
130,3184.6594062145386,3.762022761,200,100
140,3197.7324671898714,4.020541975,200,100
150,3187.0185055463808,4.226318105,200,100
160,3206.310088544496,4.436046021,200,100
170,3221.549149264817,4.645946876,200,100
180,3233.5908596096083,4.867073459,200,100
190,3248.231329645496,5.077677272,200,100
200,3249.1809464860917,5.179329012,200,100
210,3258.3088642639304,5.361606307,200,100
220,3275.519550989948,5.472180493,200,100
230,3286.397559984455,5.607294592,200,100
240,3288.56177995919,5.773559721,200,100
250,3292.943512158672,5.923352596,200,100
260,3292.6124851762856,6.092662366,200,100
270,3294.6378158689618,6.219374206,200,100
280,3294.6378158689618,6.352883014,200,100
290,3294.6378158689618,6.500177754,200,100
300,3297.4641336402133,6.638810345,200,100
310,3297.4641336402133,6.819554727,200,100
320,3297.4641336402133,6.989367815,200,100
330,3297.4641336402133,7.091070531,200,100
340,3297.4641336402133,7.301076888,200,100
350,3297.4641336402133,7.394730944,200,100
360,3297.4641336402133,7.501276494,200,100
370,3297.4641336402133,7.680272803,200,100
380,3297.4641336402133,7.7787971,200,100
390,3297.4641336402133,7.934755876,200,100
400,3297.4641336402133,8.0362438,200,100
410,3297.4641336402133,8.191098052,200,100
420,3297.4641336402133,8.306534661,200,100
430,3297.4641336402133,8.535331021,200,100
440,3292.943512158672,8.659963581,200,100
450,3292.943512158672,8.766133591,200,100
460,3292.943512158672,8.907769126,200,100
470,3292.943512158672,8.98811432,200,100
480,3294.6378158689618,9.176053826,200,100
490,3292.943512158672,9.319008591,200,100
500,3292.6124851762856,9.412794384,200,100
510,3292.6124851762856,9.538250513,200,100
520,3292.6124851762856,9.697739191,200,100
530,3292.6124851762856,9.788841279,200,100
540,3292.6124851762856,9.958186562,200,100
550,3292.6124851762856,10.05576112,200,100
560,3295.885461263394,10.061387773,200,100
570,3295.885461263394,10.108577524,200,100
580,3295.885461263394,10.131472213,200,100
590,3295.885461263394,10.143075768,200,100
600,3295.885461263394,10.179718869,200,100
610,3295.885461263394,10.206761222,200,100
620,3295.885461263394,10.213083989,200,100
630,3295.885461263394,10.239313477,200,100
640,3295.885461263394,10.273854357,200,100
650,3295.885461263394,10.280245672,200,100
660,3295.885461263394,10.341153272,200,100
670,3295.885461263394,10.346689762,200,100
680,3295.885461263394,10.37517856,200,100
690,3292.6124851762856,10.38533692,200,100
700,3292.6124851762856,10.438515701,200,100
710,3292.6124851762856,10.481623283,200,100
720,3292.6124851762856,10.486924909,200,100
730,3300.6339024939825,10.520227284,200,100
740,3292.6124851762856,10.53136998,200,100
750,3292.6124851762856,10.564962734,200,100
760,3292.6124851762856,10.598115978,200,100
770,3292.6124851762856,10.604396288,200,100
780,3292.6124851762856,10.63402133,200,100
790,3292.6124851762856,10.641908539,200,100
800,3292.6124851762856,10.726851534,200,100
810,3292.6124851762856,10.773856805,200,100
820,3292.6124851762856,10.782886123,200,100
830,3292.6124851762856,10.882155158,200,100
840,3292.6124851762856,10.887372678,200,100
850,3292.6124851762856,10.939564724,200,100
860,3292.6124851762856,10.971755685,200,100
870,3292.6124851762856,10.985347463,200,100
880,3292.6124851762856,11.022085758,200,100
890,3292.6124851762856,11.027214925,200,100
900,3292.6124851762856,11.110129599,200,100
910,3292.6124851762856,11.149841676,200,100
920,3292.6124851762856,11.155682387,200,100
930,3292.6124851762856,11.18258537,200,100
940,3292.6124851762856,11.195414959,200,100
950,3292.6124851762856,11.21514558,200,100
960,3292.6124851762856,11.220986562,200,100
970,3292.6124851762856,11.270797362,200,100
980,3292.6124851762856,11.284289157,200,100
990,3292.6124851762856,11.289264826,200,100
1000,3292.6124851762856,11.29830317,200,100
10,2521.3661648914044,0.271460968,200,100
20,2756.277119750872,0.644198452,200,100
30,2896.5104030293905,1.029237643,200,100
40,2848.2050203853128,1.267643114,200,100
50,2816.313285993173,1.556123848,200,100
60,2981.755428661289,1.875382359,200,100
70,3042.6691850564507,2.244811825,200,100
80,3097.345207636626,2.414631724,200,100
90,3128.7701121194596,2.71720222,200,100
100,3138.1435819138455,2.949683473,200,100
110,3122.5859451395313,3.212867072,200,100
120,3143.832395257562,3.435276187,200,100
130,3154.288869570807,3.606939381,200,100
140,3179.625457941246,3.868978277,200,100
150,3201.520127553431,4.096758792,200,100
160,3216.413116948414,4.365553663,200,100
170,3212.8440173948775,4.51549651,200,100
180,3238.7314383381645,4.754925434,200,100
190,3245.976016826955,4.86512179,200,100
200,3253.7131210330176,4.994416891,200,100
210,3257.8965848599314,5.190823303,200,100
220,3261.2066970768897,5.281868641,200,100
230,3265.9548990547055,5.436356154,200,100
240,3268.2078102436567,5.528784467,200,100
250,3265.9548990547055,5.642735092,200,100
260,3268.2130108194256,5.785684149,200,100
270,3268.2130108194256,5.916716921,200,100
280,3268.2130108194256,6.00976788,200,100
290,3266.9395504140857,6.125627852,200,100
300,3265.9548990547055,6.290765132,200,100
310,3265.9548990547055,6.418609505,200,100
320,3268.2130108194256,6.579130738,200,100
330,3265.9548990547055,6.759613305,200,100
340,3265.9548990547055,6.859022324,200,100
350,3265.9548990547055,7.060289064,200,100
360,3265.9548990547055,7.162291171,200,100
370,3265.9548990547055,7.213369126,200,100
380,3270.582016076776,7.373358641,200,100
390,3266.957257183474,7.493604179,200,100
400,3265.9548990547055,7.60987229,200,100
410,3265.9548990547055,7.746247823,200,100
420,3265.9548990547055,7.89886807,200,100
430,3265.9548990547055,7.998114722,200,100
440,3265.9548990547055,8.151078646,200,100
450,3277.6462902615567,8.230687695,200,100
460,3265.9548990547055,8.42564913,200,100
470,3265.9548990547055,8.520965061,200,100
480,3265.9548990547055,8.66325186,200,100
490,3265.9548990547055,8.733867674,200,100
500,3265.9548990547055,8.916591287,200,100
510,3265.9548990547055,9.00562511,200,100
520,3282.2122556271383,9.171078495,200,100
530,3282.2122556271383,9.281386077,200,100
540,3282.2122556271383,9.414664469,200,100
550,3282.2122556271383,9.534397975,200,100
560,3282.2122556271383,9.6545362,200,100
570,3282.2122556271383,9.786777941,200,100
580,3282.2122556271383,9.791752281,200,100
590,3282.2122556271383,9.8404956,200,100
600,3282.2122556271383,9.853170392,200,100
610,3282.2122556271383,10.022988522,200,100
620,3282.2122556271383,10.082725833,200,100
630,3282.2122556271383,10.092960187,200,100
640,3282.2122556271383,10.130412312,200,100
650,3282.2122556271383,10.139647058,200,100
660,3282.2122556271383,10.191302632,200,100
670,3282.2122556271383,10.233720454,200,100
680,3282.2122556271383,10.246506974,200,100
690,3282.2122556271383,10.280807962,200,100
700,3282.2122556271383,10.290770846,200,100
710,3282.2122556271383,10.327519463,200,100
720,3282.2122556271383,10.369672437,200,100
730,3282.2122556271383,10.375260357,200,100
740,3282.2122556271383,10.409957442,200,100
750,3282.2122556271383,10.415597211,200,100
760,3282.2122556271383,10.498187347,200,100
770,3282.2122556271383,10.565024657,200,100
780,3282.2122556271383,10.574957998,200,100
790,3265.9548990547055,10.600078793,200,100
800,3265.9548990547055,10.605832522,200,100
810,3265.9548990547055,10.649921367,200,100
820,3265.9548990547055,10.655225061,200,100
830,3265.9548990547055,10.692555351,200,100
840,3265.9548990547055,10.728172177,200,100
850,3265.9548990547055,10.744727708,200,100
860,3265.9548990547055,10.785875478,200,100
870,3282.2122556271383,10.790906249,200,100
880,3265.9548990547055,10.861894725,200,100
890,3265.9548990547055,10.871096105,200,100
900,3265.9548990547055,10.913119472,200,100
910,3265.9548990547055,10.941237702,200,100
920,3265.9548990547055,10.947622959,200,100
930,3282.2122556271383,10.999526698,200,100
940,3265.9548990547055,11.00481332,200,100
950,3265.9548990547055,11.027713233,200,100
960,3265.9548990547055,11.045403719,200,100
970,3269.227875141814,11.05711154,200,100
980,3269.227875141814,11.065163767,200,100
990,3269.227875141814,11.06904662,200,100
1000,3265.9548990547055,11.07403473,200,100
