a,b,c,d,e,f
3960,0.18538453449706582,16.331977488,200,50,20
3970,0.18538453449706582,16.332858139,200,50,20
3980,0.18538453449706582,16.333932266,200,50,20
3990,0.18538453449706582,16.554646934,200,50,20
4000,0.18304699770267857,16.555398886,200,50,20
4010,0.18304699770267857,16.556339167,200,50,20
4020,0.18304699770267854,16.557013829,200,50,20
4030,0.1831363721602179,16.557584869,200,50,20
4040,0.18304699770267854,16.558389815,200,50,20
4050,0.18304699770267854,16.559121709,200,50,20
4060,0.18304699770267857,16.560102749,200,50,20
4070,0.18304699770267854,16.560770106,200,50,20
4080,0.18304699770267854,16.561691575,200,50,20
4090,0.18304699770267854,16.563091417,200,50,20
4100,0.18304699770267854,16.564105204,200,50,20
4110,0.18116950850363364,16.885376071,200,50,20
4120,0.18336902410201716,16.885852855,200,50,20
4130,0.18336902410201716,16.886504175,200,50,20
4140,0.1833690241020172,16.88702207,200,50,20
4150,0.18268532823134198,16.887629867,200,50,20
4160,0.18268532823134198,16.888184857,200,50,20
4170,0.18268532823134198,16.88881218,200,50,20
4180,0.182685328231342,16.889446825,200,50,20
4190,0.18480827409311482,16.88993202,200,50,20
4200,0.18480827409311482,16.890475582,200,50,20
4210,0.1848082740931148,16.890909937,200,50,20
4220,0.18268532823134198,16.891424764,200,50,20
4230,0.18268532823134198,16.891892911,200,50,20
4240,0.18268532823134198,16.892505237,200,50,20
4250,0.18304699770267857,16.893093527,200,50,20
4260,0.18304699770267857,16.893521066,200,50,20
4270,0.1840837632376887,16.894056917,200,50,20
4280,0.1840837632376887,16.894833776,200,50,20
4290,0.1840837632376887,17.132304915,200,50,20
4300,0.1840837632376887,17.133172056,200,50,20
4310,0.1840837632376887,17.133597905,200,50,20
4320,0.1840837632376887,17.134185854,200,50,20
4330,0.1840837632376887,17.134782825,200,50,20
4340,0.1840837632376887,17.135241004,200,50,20
4350,0.1840837632376887,17.135855575,200,50,20
4360,0.1840837632376887,17.136305646,200,50,20
4370,0.1840837632376887,17.136896495,200,50,20
4380,0.1840837632376887,17.137449915,200,50,20
4390,0.1840837632376887,17.13794445,200,50,20
4400,0.1840837632376887,17.138513722,200,50,20
4410,0.18408376323768874,17.139013045,200,50,20
4420,0.1840837632376887,17.139695,200,50,20
4430,0.1840837632376887,17.140266129,200,50,20
4440,0.1840837632376887,17.140662277,200,50,20
4450,0.18251261057266094,17.141058736,200,50,20
4460,0.18212407253275764,17.141435757,200,50,20
4470,0.18212407253275764,17.141985509,200,50,20
4480,0.18212407253275764,17.436894896,200,50,20
4490,0.18212407253275764,17.437773015,200,50,20
4500,0.18212407253275764,17.438841786,200,50,20
4510,0.18336902410201716,17.439746696,200,50,20
4520,0.18336902410201716,17.441140527,200,50,20
4530,0.18336902410201716,17.441893361,200,50,20
4540,0.18336902410201716,17.442509507,200,50,20
4550,0.18336902410201716,17.443345618,200,50,20
4560,0.18336902410201716,17.443871506,200,50,20
4570,0.18336902410201716,17.444630166,200,50,20
4580,0.18480827409311482,17.450749315,200,50,20
4590,0.1831363721602179,17.451231831,200,50,20
4600,0.1831363721602179,17.451993506,200,50,20
4610,0.18304699770267857,17.453002393,200,50,20
4620,0.1796393473912375,17.721004306,200,50,20
4630,0.18042121483939924,17.721590782,200,50,20
4640,0.18055720752551646,17.722640515,200,50,20
4650,0.18538453449706582,17.725639356,200,50,20
4660,0.18055720752551646,17.726554987,200,50,20
4670,0.18055720752551646,17.727561836,200,50,20
4680,0.18055720752551646,17.728381413,200,50,20
4690,0.18055720752551646,17.729365885,200,50,20
4700,0.18055720752551646,17.730233918,200,50,20
4710,0.18055720752551646,17.73144952,200,50,20
4720,0.1840837632376887,17.73213692,200,50,20
4730,0.1840837632376887,17.732640777,200,50,20
4740,0.1840837632376887,17.733322845,200,50,20
4750,0.18148482583829084,18.022622722,200,50,20
4760,0.18336902410201716,18.033419442,200,50,20
4770,0.18336902410201716,18.034027108,200,50,20
4780,0.18538453449706585,18.034552972,200,50,20
4790,0.18538453449706585,18.036403018,200,50,20
4800,0.18538453449706585,18.037081369,200,50,20
4810,0.18538453449706585,18.037539906,200,50,20
4820,0.18336902410201716,18.038104762,200,50,20
4830,0.18336902410201716,18.038575403,200,50,20
4840,0.18336902410201716,18.039420249,200,50,20
4850,0.18336902410201716,18.039917254,200,50,20
4860,0.18336902410201716,18.040500593,200,50,20
4870,0.18336902410201716,18.041229337,200,50,20
4880,0.18128802291684087,18.041851226,200,50,20
4890,0.18128802291684085,18.042372347,200,50,20
4900,0.182685328231342,18.042913877,200,50,20
4910,0.18212407253275764,18.043426913,200,50,20
4920,0.18212407253275764,18.044003897,200,50,20
4930,0.18212407253275764,18.044496414,200,50,20
4940,0.18343401413650245,18.232773902,200,50,20
4950,0.18343401413650245,18.369772548,200,50,20
4960,0.18343401413650248,18.370726892,200,50,20
4970,0.18343401413650248,18.371418476,200,50,20
4980,0.18343401413650248,18.372450354,200,50,20
4990,0.18343401413650248,18.373132871,200,50,20
5000,0.18343401413650248,18.374058528,200,50,20
10,0.05711893124734155,0.001600999,200,50,40
20,0.05810733604270855,0.00363871,200,50,40
30,0.07110947207212201,0.005876467,200,50,40
40,0.06491005281631569,0.008199926,200,50,40
50,0.06537663948141015,0.010484474,200,50,40
60,0.06867877932065283,0.014727516,200,50,40
70,0.07749080580869872,0.016731424,200,50,40
80,0.07770587639555464,0.018473842,200,50,40
90,0.07770587639555464,0.020365099,200,50,40
100,0.07451856717662138,0.180098291,200,50,40
110,0.08320087414023022,0.182658854,200,50,40
120,0.08420192400360021,0.184490097,200,50,40
130,0.08320087414023022,0.437665901,200,50,40
140,0.08224837656084107,0.443840058,200,50,40
150,0.08391670322677067,0.477523221,200,50,40
160,0.08391670322677067,0.504213196,200,50,40
170,0.09036215955810369,0.505289766,200,50,40
180,0.09036215955810369,0.558272081,200,50,40
190,0.10052765392023567,0.559279442,200,50,40
200,0.10052765392023567,0.664487251,200,50,40
210,0.09440171912184986,0.665445936,200,50,40
220,0.09440171912184986,0.768054617,200,50,40
230,0.10306448774150558,0.77776072,200,50,40
240,0.09231774540980445,0.792154912,200,50,40
250,0.09644166965929696,0.839494421,200,50,40
260,0.09910814162904474,0.903515067,200,50,40
270,0.09774638461921652,0.90542798,200,50,40
280,0.09906079918847575,0.907216888,200,50,40
290,0.09871654000272603,0.908307941,200,50,40
300,0.09871654000272603,1.039266082,200,50,40
310,0.11038439075494728,1.230343421,200,50,40
320,0.11038439075494728,1.278143701,200,50,40
330,0.11038439075494728,1.411817622,200,50,40
340,0.11038439075494728,1.531958251,200,50,40
350,0.11038439075494728,1.713686047,200,50,40
360,0.11918308061254697,1.71563659,200,50,40
370,0.119217933517586,2.054896634,200,50,40
380,0.11943656514708935,2.074381338,200,50,40
390,0.11918308061254697,2.089017103,200,50,40
400,0.11918308061254697,2.091198179,200,50,40
410,0.11918308061254697,2.09340281,200,50,40
420,0.11988299812931251,2.15533005,200,50,40
430,0.11412684434309743,2.216907088,200,50,40
440,0.11778309686513662,2.278536873,200,50,40
450,0.11778309686513662,2.280956732,200,50,40
460,0.1256835104720372,2.28275981,200,50,40
470,0.1256835104720372,2.287367564,200,50,40
480,0.12319078094757378,2.380858145,200,50,40
490,0.12319078094757378,2.381839815,200,50,40
500,0.12319078094757378,2.384202964,200,50,40
510,0.12319078094757378,2.830103744,200,50,40
520,0.12319078094757378,2.832358018,200,50,40
530,0.12319078094757378,2.899673934,200,50,40
540,0.12319078094757378,3.025879075,200,50,40
550,0.11412582364596352,3.088081121,200,50,40
560,0.1142854286168379,3.150626235,200,50,40
570,0.1130943107590222,3.22000607,200,50,40
580,0.1130943107590222,3.25110301,200,50,40
590,0.12368325925164383,3.264958894,200,50,40
600,0.11700105319014839,3.323569094,200,50,40
610,0.11700105319014839,3.406203651,200,50,40
620,0.11700105319014839,3.412403947,200,50,40
630,0.12042070159610173,3.414899792,200,50,40
640,0.11700105319014839,3.675472577,200,50,40
650,0.11749931679626914,3.69430425,200,50,40
660,0.1237399375617522,3.698779842,200,50,40
670,0.1237399375617522,3.834113308,200,50,40
680,0.1237399375617522,3.998933881,200,50,40
690,0.12783794797313755,4.001353098,200,50,40
700,0.1237399375617522,4.132015975,200,50,40
710,0.1237399375617522,4.13341614,200,50,40
720,0.13337775208505087,4.197527092,200,50,40
730,0.12697454533581087,4.199622976,200,50,40
740,0.12697454533581087,4.270287473,200,50,40
750,0.12340691452324346,4.342196327,200,50,40
760,0.12602441256444888,4.408262658,200,50,40
770,0.1265533368211817,4.527140062,200,50,40
780,0.1265533368211817,4.611815946,200,50,40
790,0.14170738094392982,4.614518481,200,50,40
800,0.14170738094392982,4.691604112,200,50,40
810,0.14768673990916042,4.810284714,200,50,40
820,0.14768673990916042,4.811235832,200,50,40
830,0.14768673990916042,4.812524436,200,50,40
840,0.14768673990916042,4.814716076,200,50,40
850,0.14768673990916042,4.817107463,200,50,40
860,0.14768673990916042,4.818516703,200,50,40
870,0.14768673990916042,4.849705279,200,50,40
880,0.14768673990916042,5.078004739,200,50,40
890,0.14768673990916042,5.079042897,200,50,40
900,0.13698411153494572,5.22100957,200,50,40
910,0.14582990227716794,5.22297772,200,50,40
920,0.14582990227716794,5.22505359,200,50,40
930,0.14582990227716794,5.226807094,200,50,40
940,0.14715883556976472,5.293479353,200,50,40
950,0.14715883556976472,5.362528074,200,50,40
960,0.14715883556976472,5.431667198,200,50,40
970,0.14932540032316552,5.433165904,200,50,40
980,0.14932540032316552,5.52344096,200,50,40
990,0.14932540032316552,5.545533892,200,50,40
1000,0.15900322724052912,5.548066803,200,50,40
1010,0.15900322724052912,5.61579483,200,50,40
1020,0.14869337949194616,5.619164729,200,50,40
1030,0.14869337949194616,5.623041074,200,50,40
1040,0.14869337949194616,5.750489316,200,50,40
1050,0.14869337949194616,5.752596238,200,50,40
1060,0.14869337949194616,5.809240798,200,50,40
1070,0.14869337949194616,5.811130595,200,50,40
1080,0.14869337949194616,5.976016318,200,50,40
1090,0.14869337949194616,6.13573949,200,50,40
1100,0.14769109485676857,6.137752744,200,50,40
1110,0.14769109485676857,6.139287386,200,50,40
1120,0.16403992613831403,6.206016369,200,50,40
1130,0.16403992613831403,6.330790238,200,50,40
1140,0.16403992613831403,6.401949239,200,50,40
1150,0.16403992613831403,6.404323269,200,50,40
1160,0.16403992613831403,6.406479257,200,50,40
1170,0.16403992613831403,6.486120094,200,50,40
1180,0.16403992613831403,6.490618871,200,50,40
1190,0.15730383726426067,6.492481171,200,50,40
1200,0.15730383726426067,6.494376536,200,50,40
1210,0.15431894317638947,6.626682724,200,50,40
1220,0.15431894317638947,6.696868442,200,50,40
1230,0.15431894317638947,6.70000156,200,50,40
1240,0.16212773038219,6.701801257,200,50,40
1250,0.15431894317638947,6.714193252,200,50,40
1260,0.15431894317638947,6.715734004,200,50,40
1270,0.15743475686280956,6.788984781,200,50,40
1280,0.15743475686280956,6.847689706,200,50,40
1290,0.1583239913732475,6.848445401,200,50,40
1300,0.1583239913732475,6.849195682,200,50,40
1310,0.15431894317638947,6.909399794,200,50,40
1320,0.15431894317638947,6.924498241,200,50,40
1330,0.15161953246810578,7.066778525,200,50,40
1340,0.15528800888672956,7.136933,200,50,40
1350,0.1542926123134937,7.259657572,200,50,40
1360,0.15161953246810578,7.261731355,200,50,40
1370,0.15254208910733769,7.322934382,200,50,40
1380,0.15528800888672953,7.324395051,200,50,40
1390,0.15528800888672953,7.394077085,200,50,40
1400,0.15591388214028243,7.46856892,200,50,40
1410,0.15528800888672953,7.633258861,200,50,40
1420,0.15528800888672953,7.635040541,200,50,40
1430,0.15528800888672953,7.636920672,200,50,40
1440,0.15528800888672956,7.638868842,200,50,40
1450,0.15623568507473756,7.640989508,200,50,40
1460,0.15688649152798162,7.642968793,200,50,40
1470,0.15772719902469357,7.974561932,200,50,40
1480,0.15772719902469357,8.048053664,200,50,40
1490,0.15772719902469357,8.118831847,200,50,40
1500,0.16703523809835277,8.119568341,200,50,40
1510,0.16703523809835277,8.201201236,200,50,40
1520,0.16703523809835277,8.202072548,200,50,40
1530,0.16544127385537497,8.203180599,200,50,40
1540,0.16560952554513259,8.203961664,200,50,40
1550,0.16560952554513259,8.205087596,200,50,40
1560,0.16560952554513259,8.288312866,200,50,40
1570,0.16544127385537497,8.289085409,200,50,40
1580,0.16555415345356464,8.289885474,200,50,40
1590,0.16555415345356464,8.290749511,200,50,40
1600,0.16544127385537497,8.356636417,200,50,40
1610,0.16544127385537497,8.490733934,200,50,40
1620,0.16354393831069675,8.551528029,200,50,40
1630,0.16354393831069675,8.690882073,200,50,40
1640,0.16354393831069675,8.76947558,200,50,40
1650,0.16225556065847208,8.770822857,200,50,40
1660,0.16186314156265283,8.771825094,200,50,40
1670,0.16340379010615194,8.773715265,200,50,40
1680,0.16340379010615194,8.850825212,200,50,40
1690,0.16340379010615194,8.852383179,200,50,40
1700,0.16671389520385083,8.853545559,200,50,40
1710,0.16671389520385083,8.964202029,200,50,40
1720,0.16131204606599167,9.013427055,200,50,40
1730,0.16221514712280544,9.058116282,200,50,40
1740,0.16165321176799377,9.060110813,200,50,40
1750,0.16165321176799377,9.177062469,200,50,40
1760,0.16165321176799377,9.236274923,200,50,40
1770,0.16186962407588357,9.400766406,200,50,40
1780,0.1637470236799244,9.462546446,200,50,40
1790,0.1637470236799244,9.564770713,200,50,40
1800,0.1637470236799244,9.566866963,200,50,40
1810,0.16491233655141835,9.763918554,200,50,40
1820,0.16503434475693765,9.766186152,200,50,40
1830,0.16503434475693765,9.768226756,200,50,40
1840,0.16503434475693765,9.770492442,200,50,40
1850,0.16496446100364912,9.7725607,200,50,40
1860,0.16491233655141835,9.967068819,200,50,40
1870,0.1651514437858469,10.042877069,200,50,40
1880,0.1651514437858469,10.101925805,200,50,40
1890,0.16491233655141826,10.158920302,200,50,40
1900,0.16491233655141826,10.161064349,200,50,40
1910,0.16491233655141826,10.215078395,200,50,40
1920,0.16491233655141832,10.217505361,200,50,40
1930,0.16491233655141832,10.219592835,200,50,40
1940,0.16491233655141832,10.267971062,200,50,40
1950,0.16491233655141832,10.270016707,200,50,40
1960,0.16555795186188002,10.334480952,200,50,40
1970,0.16555795186188002,10.42290789,200,50,40
1980,0.16555795186188002,10.481177747,200,50,40
1990,0.16555795186188002,10.535558508,200,50,40
2000,0.16491233655141824,10.538126288,200,50,40
2010,0.16009013227319613,10.589158956,200,50,40
2020,0.16382183650687285,10.715270787,200,50,40
2030,0.16382183650687285,10.93564134,200,50,40
2040,0.16382183650687285,10.989688945,200,50,40
2050,0.16572167307150482,10.992221731,200,50,40
2060,0.16572167307150482,11.139938186,200,50,40
2070,0.16572167307150482,11.142345221,200,50,40
2080,0.16572167307150482,11.144353466,200,50,40
2090,0.16572167307150482,11.205141499,200,50,40
2100,0.16572167307150482,11.270903797,200,50,40
2110,0.16572167307150482,11.342602169,200,50,40
2120,0.16665980755183563,11.453155149,200,50,40
2130,0.16665980755183563,11.546713218,200,50,40
2140,0.16665980755183563,11.548365912,200,50,40
2150,0.15804987404378631,11.550348636,200,50,40
2160,0.16779155893816494,11.591191908,200,50,40
2170,0.16779155893816494,11.593135318,200,50,40
2180,0.16779155893816494,11.595087437,200,50,40
2190,0.16779155893816494,11.637650762,200,50,40
2200,0.16779155893816494,11.640100187,200,50,40
2210,0.16779155893816494,11.689216057,200,50,40
2220,0.16779155893816494,11.801395199,200,50,40
2230,0.16928381093612055,11.89097536,200,50,40
2240,0.16928381093612055,12.040083932,200,50,40
2250,0.16918960510812767,12.093095802,200,50,40
2260,0.16918960510812767,12.188618329,200,50,40
2270,0.16918960510812767,12.238892474,200,50,40
2280,0.16918960510812767,12.281154842,200,50,40
2290,0.16918960510812767,12.325619,200,50,40
2300,0.17122557116733392,12.369670948,200,50,40
2310,0.16918960510812767,12.409926927,200,50,40
2320,0.16918960510812767,12.45629512,200,50,40
2330,0.16918960510812767,12.544796949,200,50,40
2340,0.16918960510812767,12.546513833,200,50,40
2350,0.16918960510812775,12.54851163,200,50,40
2360,0.16918960510812775,12.550620666,200,50,40
2370,0.16918960510812775,12.552787554,200,50,40
2380,0.1712255711673338,12.574016016,200,50,40
2390,0.16918960510812775,12.58579784,200,50,40
2400,0.16918960510812775,12.588711191,200,50,40
2410,0.16918960510812767,12.590684058,200,50,40
2420,0.16918960510812767,12.656756629,200,50,40
2430,0.16918960510812767,12.72525474,200,50,40
2440,0.16918960510812767,12.807622108,200,50,40
2450,0.16918960510812767,12.854698578,200,50,40
2460,0.16918960510812767,12.938084344,200,50,40
2470,0.16918960510812772,12.991071071,200,50,40
2480,0.16918960510812767,13.04495271,200,50,40
2490,0.16918960510812767,13.130996442,200,50,40
2500,0.16918960510812767,13.17268438,200,50,40
2510,0.16918960510812767,13.21763674,200,50,40
2520,0.16918960510812767,13.322972339,200,50,40
2530,0.17122557116733386,13.416606537,200,50,40
2540,0.16918960510812767,13.501171442,200,50,40
2550,0.16918960510812767,13.503186184,200,50,40
2560,0.16918960510812775,13.592458542,200,50,40
2570,0.16918960510812775,13.683211681,200,50,40
2580,0.16252587966142248,13.738749092,200,50,40
2590,0.165417291250627,13.788996466,200,50,40
2600,0.15920857919347114,13.840819611,200,50,40
2610,0.1623755882613058,13.886962112,200,50,40
2620,0.1681996867577169,13.933426315,200,50,40
2630,0.1623755882613058,13.981133973,200,50,40
2640,0.16555860130118621,13.982979933,200,50,40
2650,0.16555860130118621,13.984851835,200,50,40
2660,0.17122557116733386,14.031896407,200,50,40
2670,0.16420361232575076,14.08402347,200,50,40
2680,0.16420361232575076,14.155946182,200,50,40
2690,0.16420361232575076,14.25365004,200,50,40
2700,0.16420361232575076,14.25560811,200,50,40
2710,0.16238861265728474,14.317720643,200,50,40
2720,0.16861852318957862,14.318402982,200,50,40
2730,0.16861852318957865,14.319320918,200,50,40
2740,0.17272051792369994,14.31983753,200,50,40
2750,0.16475634955042945,14.320294748,200,50,40
2760,0.16696527338249606,14.32082421,200,50,40
2770,0.1592792843540556,14.321340057,200,50,40
2780,0.17009113779232413,14.32190691,200,50,40
2790,0.17009113779232413,14.322532297,200,50,40
2800,0.17009113779232413,14.323163451,200,50,40
2810,0.1737435731736008,14.323754666,200,50,40
2820,0.17374357317360084,14.324797567,200,50,40
2830,0.1737435731736008,14.326782522,200,50,40
2840,0.17374357317360084,14.327653575,200,50,40
2850,0.1737435731736008,14.328052056,200,50,40
2860,0.17416794799005791,14.328434157,200,50,40
2870,0.17416794799005791,14.328905921,200,50,40
2880,0.1737435731736009,14.563062719,200,50,40
2890,0.1737435731736009,14.563675194,200,50,40
2900,0.17374357317360087,14.564993382,200,50,40
2910,0.17009113779232413,14.565646311,200,50,40
2920,0.17374357317360084,14.566228861,200,50,40
2930,0.17420442755043572,14.567041343,200,50,40
2940,0.17420442755043572,14.568165239,200,50,40
2950,0.17420442755043572,14.569090466,200,50,40
2960,0.171729120309419,14.570305846,200,50,40
2970,0.17420442755043566,14.571255177,200,50,40
2980,0.17420442755043566,14.572417543,200,50,40
2990,0.17420442755043566,14.836289549,200,50,40
3000,0.17416794799005791,14.837175367,200,50,40
3010,0.17036180979922105,14.838559308,200,50,40
3020,0.17036180979922105,14.839442503,200,50,40
3030,0.16853057345531292,14.840762986,200,50,40
3040,0.16853057345531292,14.841682784,200,50,40
3050,0.16853057345531292,14.843093507,200,50,40
3060,0.16853057345531292,14.844244394,200,50,40
3070,0.16853057345531292,14.845475807,200,50,40
3080,0.16853057345531292,15.145281799,200,50,40
3090,0.16853057345531292,15.146667022,200,50,40
3100,0.16835269008652065,15.14765373,200,50,40
3110,0.16263042051443335,15.148898337,200,50,40
3120,0.16337176335762302,15.149557172,200,50,40
3130,0.16537088353704754,15.150800147,200,50,40
3140,0.16337176335762302,15.151968457,200,50,40
3150,0.16337176335762302,15.153154025,200,50,40
3160,0.16337176335762302,15.154236867,200,50,40
3170,0.1645487272230296,15.356746812,200,50,40
3180,0.1645487272230296,15.357638985,200,50,40
3190,0.16700446966235077,15.358119923,200,50,40
3200,0.16337176335762302,15.358990029,200,50,40
3210,0.1686914804946131,15.359735837,200,50,40
3220,0.1638708205847185,15.360938639,200,50,40
3230,0.16585227122195595,15.361824724,200,50,40
3240,0.16585227122195595,15.36262992,200,50,40
3250,0.16585227122195595,15.363110434,200,50,40
3260,0.16086778155052084,15.363754009,200,50,40
3270,0.16119742018153382,15.364401458,200,50,40
3280,0.1679184737745332,15.365153447,200,50,40
3290,0.1679184737745332,15.366331888,200,50,40
3300,0.16907270047192005,15.60363423,200,50,40
3310,0.16907270047192005,15.604518328,200,50,40
3320,0.16907270047192008,15.605267193,200,50,40
3330,0.16907270047192008,15.606523498,200,50,40
3340,0.15745628268236456,15.635677675,200,50,40
3350,0.1664121814489101,15.636372268,200,50,40
3360,0.1664121814489101,15.636768708,200,50,40
3370,0.16132431973398886,15.637436309,200,50,40
3380,0.16132431973398886,15.638187827,200,50,40
3390,0.16042615139226005,15.639017015,200,50,40
3400,0.1657275147088994,15.639551753,200,50,40
3410,0.16041941538899251,15.640136013,200,50,40
3420,0.16102742864487496,15.640936353,200,50,40
3430,0.16102742864487496,15.641441918,200,50,40
3440,0.16102742864487496,15.641970414,200,50,40
3450,0.1665213583108638,15.642508494,200,50,40
3460,0.170479344697318,15.643051842,200,50,40
3470,0.170479344697318,15.643668435,200,50,40
3480,0.170479344697318,15.646610664,200,50,40
3490,0.170479344697318,15.647290187,200,50,40
3500,0.170479344697318,15.647877899,200,50,40
3510,0.17047934469731796,15.648472347,200,50,40
3520,0.16823411140647743,15.98664183,200,50,40
3530,0.1716048929308125,15.98741132,200,50,40
3540,0.1716048929308125,15.987973104,200,50,40
3550,0.1716048929308125,15.988753855,200,50,40
3560,0.17727762157841587,15.989345106,200,50,40
3570,0.1789457913080335,15.989848104,200,50,40
3580,0.1789457913080335,15.990304909,200,50,40
3590,0.1789457913080335,15.99086018,200,50,40
3600,0.179724272893056,15.991257639,200,50,40
3610,0.1789457913080335,15.991864405,200,50,40
3620,0.17894579130803345,15.992309206,200,50,40
3630,0.17894579130803345,15.992818348,200,50,40
3640,0.17867070265036095,15.99328589,200,50,40
3650,0.17867070265036095,15.993819615,200,50,40
3660,0.17867070265036095,15.994225691,200,50,40
3670,0.17867070265036095,15.994679611,200,50,40
3680,0.17867070265036095,15.995071549,200,50,40
3690,0.17867070265036095,15.995581668,200,50,40
3700,0.17867070265036095,15.996014334,200,50,40
3710,0.17867070265036095,16.34683234,200,50,40
3720,0.17867070265036095,16.34741124,200,50,40
3730,0.17867070265036095,16.347810319,200,50,40
3740,0.17867070265036095,16.348331789,200,50,40
3750,0.17867070265036095,16.348844608,200,50,40
3760,0.17867070265036095,16.349319463,200,50,40
3770,0.17867070265036095,16.349782695,200,50,40
3780,0.17867070265036097,16.350220815,200,50,40
3790,0.17867070265036095,16.350753226,200,50,40
3800,0.18101838790573627,16.351170616,200,50,40
3810,0.17010448069315887,16.351771831,200,50,40
3820,0.16249151344805857,16.35226788,200,50,40
3830,0.1624915134480586,16.352722504,200,50,40
3840,0.1624915134480586,16.35340187,200,50,40
3850,0.16249151344805857,16.353971536,200,50,40
3860,0.17359252553796278,16.35454779,200,50,40
3870,0.1607177551572401,16.355180696,200,50,40
3880,0.16724519762456302,16.355620695,200,50,40
3890,0.16197332432057485,16.35613196,200,50,40
3900,0.16197332432057485,16.582082892,200,50,40
3910,0.16477101492856025,16.582568805,200,50,40
3920,0.16869148049461313,16.583445987,200,50,40
3930,0.16869148049461313,16.584191461,200,50,40
3940,0.16869148049461313,16.584870229,200,50,40
3950,0.16869148049461313,16.585446261,200,50,40
3960,0.1647710149285602,16.586200327,200,50,40
3970,0.1647710149285602,16.586645345,200,50,40
3980,0.1647710149285602,16.587259512,200,50,40
3990,0.15745376718197088,16.587872032,200,50,40
4000,0.15951415626809107,16.58863383,200,50,40
4010,0.15951415626809107,16.589177064,200,50,40
4020,0.16184433231668016,16.589829077,200,50,40
4030,0.1545717561773887,16.590429025,200,50,40
4040,0.16458867823587203,16.592644689,200,50,40
4050,0.16684453498108628,16.593950946,200,50,40
4060,0.16458867823587203,16.817480624,200,50,40
4070,0.16528876618093405,16.819013061,200,50,40
4080,0.16458867823587203,16.820434909,200,50,40
4090,0.16458867823587203,16.821138966,200,50,40
4100,0.16458867823587203,16.821734317,200,50,40
4110,0.16458867823587203,16.822419151,200,50,40
4120,0.16458867823587203,16.822982287,200,50,40
4130,0.16458867823587203,16.824474976,200,50,40
4140,0.1692072735074857,16.825160217,200,50,40
4150,0.16141746797427498,16.826032555,200,50,40
4160,0.157392064293741,17.135951763,200,50,40
4170,0.16078363048651315,17.137278762,200,50,40
4180,0.16078363048651315,17.138637698,200,50,40
4190,0.15268113709493694,17.140230667,200,50,40
4200,0.15997147337477563,17.141231156,200,50,40
4210,0.15953307128208277,17.142469707,200,50,40
4220,0.15953307128208277,17.143287453,200,50,40
4230,0.15953307128208277,17.14423551,200,50,40
4240,0.15953307128208277,17.145445735,200,50,40
4250,0.15953307128208277,17.352049392,200,50,40
4260,0.15953307128208277,17.352539875,200,50,40
4270,0.15953307128208277,17.353230756,200,50,40
4280,0.16120983658870264,17.354094928,200,50,40
4290,0.16120983658870264,17.355176167,200,50,40
4300,0.16120983658870264,17.356061038,200,50,40
4310,0.16632890192101737,17.357250138,200,50,40
4320,0.16632890192101737,17.358339537,200,50,40
4330,0.16632890192101737,17.359766141,200,50,40
4340,0.15428047677500978,17.360829643,200,50,40
4350,0.15596586902057238,17.630585193,200,50,40
4360,0.15103650693320916,17.631456522,200,50,40
4370,0.15103650693320916,17.632578777,200,50,40
4380,0.15348617516340232,17.633705826,200,50,40
4390,0.159103404412285,17.634880932,200,50,40
4400,0.159103404412285,17.635660578,200,50,40
4410,0.15866504996420694,17.636708768,200,50,40
4420,0.1595141562680911,17.637707425,200,50,40
4430,0.15996826851092064,17.638768686,200,50,40
4440,0.15996826851092064,17.63960432,200,50,40
4450,0.1640397229707324,17.995903443,200,50,40
4460,0.1640397229707324,17.996846004,200,50,40
4470,0.1640397229707324,17.997625119,200,50,40
4480,0.1640397229707324,17.998147368,200,50,40
4490,0.16036011444142786,17.998720876,200,50,40
4500,0.1580613001783053,17.999220997,200,50,40
4510,0.1580613001783053,18.000029503,200,50,40
4520,0.1575442546937896,18.001065764,200,50,40
4530,0.1565077305764552,18.001807717,200,50,40
4540,0.1562620541857232,18.002481799,200,50,40
4550,0.15222227579631464,18.003569218,200,50,40
4560,0.15692192767580737,18.004655339,200,50,40
4570,0.15047124792913805,18.005669244,200,50,40
4580,0.15259348489940788,18.273011244,200,50,40
4590,0.15259348489940788,18.273465856,200,50,40
4600,0.1531565981589909,18.273925019,200,50,40
4610,0.15259348489940788,18.274452244,200,50,40
4620,0.1553857247519475,18.275602654,200,50,40
4630,0.15259348489940788,18.276075681,200,50,40
4640,0.15697759308750742,18.276592476,200,50,40
4650,0.15697759308750742,18.277397299,200,50,40
4660,0.16138592177470829,18.278370159,200,50,40
4670,0.16777934602229672,18.278892566,200,50,40
4680,0.16084382855118246,18.279868509,200,50,40
4690,0.162901064378321,18.280390968,200,50,40
4700,0.15905082403361454,18.283194059,200,50,40
4710,0.15860039361779385,18.283837186,200,50,40
4720,0.1588941456222126,18.284967883,200,50,40
4730,0.1666349109159288,18.286192654,200,50,40
4740,0.16261267376576818,18.500577484,200,50,40
4750,0.16261267376576818,18.501352608,200,50,40
4760,0.16261267376576818,18.501907312,200,50,40
4770,0.16159092967751715,18.50237955,200,50,40
4780,0.16090375697175846,18.502863718,200,50,40
4790,0.16261267376576818,18.503323848,200,50,40
4800,0.16424223120223772,18.5038488,200,50,40
4810,0.16261267376576818,18.504330489,200,50,40
4820,0.16971929961993593,18.504969064,200,50,40
