a,b,c,d,e
980,42.0,166.441104666,100.0,50.0
990,42.0,167.676209723,100.0,50.0
1000,41.0,168.406097509,100.0,50.0
10,226.0,8.39872472,100.0,50.0
20,223.0,11.824239729,100.0,50.0
30,33.0,14.279970759,100.0,50.0
40,34.0,15.998579238,100.0,50.0
50,34.0,17.694203736,100.0,50.0
60,35.0,19.646156524,100.0,50.0
70,33.0,21.389715191,100.0,50.0
80,34.0,23.032851824,100.0,50.0
90,34.0,24.369017294,100.0,50.0
100,34.0,26.165231863,100.0,50.0
110,35.0,27.401435499,100.0,50.0
120,33.0,28.95642586,100.0,50.0
130,42.0,30.605395592,100.0,50.0
140,33.0,32.140809712,100.0,50.0
150,47.0,33.523896152,100.0,50.0
160,35.0,35.241175381,100.0,50.0
170,38.0,36.976256063,100.0,50.0
180,35.0,38.555761809,100.0,50.0
190,35.0,40.195516623,100.0,50.0
200,35.0,41.65652993,100.0,50.0
210,33.0,43.249585825,100.0,50.0
220,34.0,44.825678,100.0,50.0
230,34.0,46.52033845,100.0,50.0
240,33.0,48.189265468,100.0,50.0
250,33.0,49.699210789,100.0,50.0
260,34.0,51.123570995,100.0,50.0
270,34.0,52.74939137,100.0,50.0
280,35.0,54.395565083,100.0,50.0
290,33.0,56.51802224,100.0,50.0
300,35.0,58.053479886,100.0,50.0
310,35.0,59.658579427,100.0,50.0
320,36.0,61.235728953,100.0,50.0
330,34.0,63.079240365,100.0,50.0
340,38.0,64.823091416,100.0,50.0
350,35.0,66.584017976,100.0,50.0
360,35.0,68.294735774,100.0,50.0
370,34.0,70.051040539,100.0,50.0
380,33.0,71.809405733,100.0,50.0
390,41.0,73.319935222,100.0,50.0
400,34.0,74.863055147,100.0,50.0
410,35.0,76.575332032,100.0,50.0
420,34.0,78.285347319,100.0,50.0
430,34.0,79.957901981,100.0,50.0
440,33.0,81.511429638,100.0,50.0
450,35.0,83.035887641,100.0,50.0
460,33.0,84.413428382,100.0,50.0
470,33.0,86.003209625,100.0,50.0
480,34.0,87.601812607,100.0,50.0
490,34.0,89.084334337,100.0,50.0
500,37.0,90.609467448,100.0,50.0
510,34.0,92.239960453,100.0,50.0
520,34.0,93.827950828,100.0,50.0
530,34.0,95.251498402,100.0,50.0
540,34.0,96.787830683,100.0,50.0
550,34.0,98.399380487,100.0,50.0
560,34.0,99.983381283,100.0,50.0
570,34.0,101.661736995,100.0,50.0
580,35.0,103.144169223,100.0,50.0
590,33.0,104.619928804,100.0,50.0
600,34.0,106.167851248,100.0,50.0
610,34.0,107.746950224,100.0,50.0
620,35.0,109.200589505,100.0,50.0
630,43.0,110.767620368,100.0,50.0
640,36.0,112.396634067,100.0,50.0
650,34.0,114.085813986,100.0,50.0
660,34.0,115.604582668,100.0,50.0
670,35.0,117.55473148,100.0,50.0
680,34.0,119.154538599,100.0,50.0
690,34.0,120.658991812,100.0,50.0
700,37.0,122.301069515,100.0,50.0
710,47.0,124.117792303,100.0,50.0
720,42.0,125.946668128,100.0,50.0
730,42.0,127.55898396,100.0,50.0
740,43.0,128.723674361,100.0,50.0
750,35.0,130.194210342,100.0,50.0
760,43.0,131.54922377,100.0,50.0
770,48.0,133.280641853,100.0,50.0
780,35.0,134.838132157,100.0,50.0
790,43.0,136.627980913,100.0,50.0
800,44.0,138.354121096,100.0,50.0
810,35.0,140.080791105,100.0,50.0
820,44.0,141.471007029,100.0,50.0
830,45.0,143.185899682,100.0,50.0
840,44.0,145.017152685,100.0,50.0
850,43.0,146.925682665,100.0,50.0
860,37.0,148.712219598,100.0,50.0
870,42.0,150.368413294,100.0,50.0
880,44.0,151.845318533,100.0,50.0
890,44.0,153.579449042,100.0,50.0
900,42.0,155.14332598,100.0,50.0
910,38.0,156.82433974,100.0,50.0
920,37.0,158.194419186,100.0,50.0
930,42.0,159.896966261,100.0,50.0
940,43.0,161.624642492,100.0,50.0
950,40.0,163.154730034,100.0,50.0
960,38.0,164.729425061,100.0,50.0
970,43.0,166.038897988,100.0,50.0
980,43.0,167.317853951,100.0,50.0
990,48.0,168.289819711,100.0,50.0
1000,53.0,168.846844369,100.0,50.0
10,223.0,8.918608833,100.0,50.0
20,34.0,12.018758407,100.0,50.0
30,46.0,14.296736971,100.0,50.0
40,42.0,16.423754664,100.0,50.0
50,43.0,18.384930277,100.0,50.0
60,44.0,20.168445549,100.0,50.0
70,43.0,21.923838584,100.0,50.0
80,44.0,23.756630506,100.0,50.0
90,42.0,25.503819731,100.0,50.0
100,43.0,27.148719414,100.0,50.0
110,43.0,28.732555926,100.0,50.0
120,42.0,30.196847063,100.0,50.0
130,43.0,31.795843652,100.0,50.0
140,45.0,33.323474766,100.0,50.0
150,44.0,34.946255693,100.0,50.0
160,44.0,36.583570137,100.0,50.0
170,44.0,38.221748909,100.0,50.0
180,49.0,40.001994091,100.0,50.0
190,45.0,41.542272843,100.0,50.0
200,53.0,43.036507604,100.0,50.0
210,43.0,44.636668207,100.0,50.0
220,45.0,46.213428861,100.0,50.0
230,44.0,47.862344914,100.0,50.0
240,43.0,49.539842456,100.0,50.0
250,242.0,51.02045554,100.0,50.0
260,241.0,52.647685636,100.0,50.0
270,42.0,54.363778338,100.0,50.0
280,45.0,55.976502778,100.0,50.0
290,46.0,57.57958878,100.0,50.0
300,43.0,59.210136482,100.0,50.0
310,43.0,60.978291621,100.0,50.0
320,46.0,62.657778425,100.0,50.0
330,45.0,64.245667804,100.0,50.0
340,44.0,65.672149627,100.0,50.0
350,52.0,67.389342297,100.0,50.0
360,44.0,68.847373443,100.0,50.0
370,43.0,70.615297323,100.0,50.0
380,43.0,72.22175325,100.0,50.0
390,44.0,73.76044699,100.0,50.0
400,45.0,75.319934005,100.0,50.0
410,43.0,76.955083703,100.0,50.0
420,44.0,78.752310703,100.0,50.0
430,44.0,80.245223524,100.0,50.0
440,43.0,81.894877103,100.0,50.0
450,44.0,83.714924573,100.0,50.0
460,44.0,85.174529341,100.0,50.0
470,43.0,86.66862528,100.0,50.0
480,44.0,88.2713171,100.0,50.0
490,43.0,90.040272367,100.0,50.0
500,44.0,91.714738787,100.0,50.0
510,243.0,93.452633863,100.0,50.0
520,43.0,95.085552013,100.0,50.0
530,44.0,96.611621507,100.0,50.0
540,43.0,98.0732626,100.0,50.0
550,234.0,99.656711761,100.0,50.0
560,43.0,101.369769171,100.0,50.0
570,43.0,103.066749986,100.0,50.0
580,43.0,104.75687345,100.0,50.0
590,43.0,106.366696295,100.0,50.0
600,44.0,107.907232675,100.0,50.0
610,43.0,109.450605772,100.0,50.0
620,43.0,111.06013964,100.0,50.0
630,45.0,112.633000241,100.0,50.0
640,44.0,114.368901748,100.0,50.0
650,43.0,115.96225383,100.0,50.0
660,43.0,117.413555151,100.0,50.0
670,46.0,118.976611783,100.0,50.0
680,45.0,120.709243496,100.0,50.0
690,44.0,122.36762905,100.0,50.0
700,44.0,123.847243398,100.0,50.0
710,43.0,125.621199881,100.0,50.0
720,43.0,126.950388282,100.0,50.0
730,44.0,128.646652705,100.0,50.0
740,240.0,130.085202615,100.0,50.0
750,44.0,131.593459364,100.0,50.0
760,44.0,133.199471029,100.0,50.0
770,45.0,134.831288395,100.0,50.0
780,44.0,136.563268668,100.0,50.0
790,222.0,137.987062315,100.0,50.0
800,241.0,139.796099297,100.0,50.0
810,45.0,141.453693852,100.0,50.0
820,44.0,142.96142105,100.0,50.0
830,45.0,144.613961207,100.0,50.0
840,43.0,146.362966504,100.0,50.0
850,44.0,147.964193706,100.0,50.0
860,44.0,149.520166218,100.0,50.0
870,228.0,151.302031066,100.0,50.0
880,45.0,152.994090398,100.0,50.0
890,43.0,154.592667871,100.0,50.0
900,44.0,156.49080047,100.0,50.0
910,44.0,158.185968614,100.0,50.0
920,49.0,160.00405541,100.0,50.0
930,49.0,161.626220362,100.0,50.0
940,44.0,163.264051919,100.0,50.0
950,44.0,164.948302354,100.0,50.0
960,227.0,166.194744959,100.0,50.0
970,43.0,167.284517365,100.0,50.0
980,44.0,168.316551689,100.0,50.0
990,43.0,168.946426791,100.0,50.0
1000,44.0,169.4009611,100.0,50.0
10,227.0,8.632124816,100.0,50.0
20,225.0,11.82991635,100.0,50.0
30,45.0,14.104201953,100.0,50.0
40,41.0,16.13717493,100.0,50.0
50,49.0,18.024939231,100.0,50.0
60,48.0,19.869622197,100.0,50.0
70,43.0,21.545264884,100.0,50.0
80,48.0,23.233749126,100.0,50.0
90,48.0,24.9657657,100.0,50.0
100,48.0,26.64758268,100.0,50.0
110,52.0,28.479146005,100.0,50.0
120,47.0,30.291786927,100.0,50.0
130,48.0,31.945769144,100.0,50.0
140,50.0,33.685563214,100.0,50.0
150,51.0,35.18938886,100.0,50.0
160,49.0,36.533744359,100.0,50.0
170,51.0,38.174212887,100.0,50.0
180,50.0,39.73426531,100.0,50.0
190,48.0,41.263959465,100.0,50.0
200,47.0,42.719387676,100.0,50.0
210,50.0,44.25134896,100.0,50.0
220,50.0,45.734598861,100.0,50.0
230,50.0,47.189188919,100.0,50.0
240,48.0,48.848902007,100.0,50.0
250,48.0,50.419297527,100.0,50.0
260,47.0,52.124481277,100.0,50.0
270,49.0,53.748847494,100.0,50.0
280,47.0,55.330427235,100.0,50.0
290,50.0,57.008711756,100.0,50.0
300,47.0,58.716351178,100.0,50.0
310,50.0,60.313432084,100.0,50.0
320,50.0,61.840284043,100.0,50.0
330,51.0,63.468247527,100.0,50.0
340,48.0,65.28527502,100.0,50.0
350,50.0,67.080523765,100.0,50.0
360,51.0,68.692850314,100.0,50.0
370,48.0,70.388665945,100.0,50.0
380,50.0,71.716801977,100.0,50.0
390,50.0,73.323867065,100.0,50.0
400,51.0,74.935532261,100.0,50.0
410,49.0,76.667520871,100.0,50.0
420,48.0,78.319590177,100.0,50.0
430,47.0,79.948269171,100.0,50.0
440,47.0,81.667070012,100.0,50.0
450,47.0,83.362464612,100.0,50.0
460,47.0,85.082165053,100.0,50.0
470,47.0,86.736448552,100.0,50.0
480,49.0,88.528225045,100.0,50.0
490,49.0,90.181059382,100.0,50.0
500,48.0,92.016491189,100.0,50.0
510,47.0,93.69730214,100.0,50.0
520,48.0,95.375262318,100.0,50.0
530,56.0,96.799351581,100.0,50.0
540,51.0,98.349167416,100.0,50.0
550,58.0,100.08381066,100.0,50.0
560,52.0,101.747464764,100.0,50.0
570,59.0,103.283043011,100.0,50.0
580,52.0,105.004186156,100.0,50.0
590,54.0,106.660908867,100.0,50.0
600,57.0,108.395530478,100.0,50.0
610,52.0,109.878574363,100.0,50.0
620,53.0,111.529396958,100.0,50.0
630,59.0,113.321646846,100.0,50.0
640,49.0,114.592348607,100.0,50.0
650,51.0,116.266731705,100.0,50.0
660,53.0,117.971524774,100.0,50.0
670,53.0,119.599186201,100.0,50.0
680,53.0,121.194855724,100.0,50.0
690,53.0,122.833543866,100.0,50.0
700,53.0,124.484953613,100.0,50.0
710,53.0,125.838731935,100.0,50.0
720,53.0,127.711316499,100.0,50.0
730,53.0,129.461667048,100.0,50.0
740,57.0,131.322916986,100.0,50.0
750,53.0,132.923457684,100.0,50.0
760,52.0,134.533206478,100.0,50.0
770,49.0,136.252594632,100.0,50.0
780,49.0,137.716835666,100.0,50.0
790,56.0,139.22544879,100.0,50.0
800,59.0,140.783267003,100.0,50.0
810,49.0,142.298748533,100.0,50.0
820,52.0,143.906421319,100.0,50.0
830,53.0,145.274438305,100.0,50.0
840,54.0,146.900067121,100.0,50.0
850,49.0,148.670122806,100.0,50.0
860,57.0,150.370174057,100.0,50.0
870,58.0,152.082327065,100.0,50.0
880,52.0,153.86058773,100.0,50.0
890,53.0,155.589745118,100.0,50.0
900,54.0,157.253822817,100.0,50.0
910,54.0,158.716383155,100.0,50.0
920,49.0,160.517073266,100.0,50.0
930,52.0,162.244553689,100.0,50.0
940,52.0,163.907408834,100.0,50.0
950,49.0,165.806112444,100.0,50.0
960,54.0,166.913388651,100.0,50.0
970,53.0,167.980835316,100.0,50.0
980,51.0,168.581808684,100.0,50.0
990,54.0,169.166343696,100.0,50.0
1000,54.0,169.586418603,100.0,50.0
